confDC0,confDC1,confVDL0,confVDL1,perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps],n,cntMean,cntVar
0,0,0,65376,18791.14577359789,18264.310796499638,448.8484287291486,171.14819925644966,4,18.681976318359375,0.3092613285407424
0,0,0,65376,18774.995702744516,18253.119429590017,448.43196610484944,171.17493139786419,8,30.816314697265625,0.669842473231256
0,0,0,65376,18763.169949610627,18243.97305272535,448.71197971155794,171.18271121484977,1,9.10687255859375,0.10857337340712547
0,0,0,65376,18769.618513002635,18250.069618490674,448.67265846217884,171.24936045408674,2,12.206832885742188,0.2541104161646217
0,0,0,65376,18781.452398693185,18258.204713879757,448.67757324146544,171.21500054079445,4,18.666091918945312,0.31503432407043874
0,0,0,65376,18771.769019248397,18249.053241256406,448.3804227649396,171.20399754646616,8,31.213531494140625,0.7010778849944472
0,0,0,65376,18771.769019248397,18246.00478868534,448.55473605247744,171.19863074532637,1,9.09326171875,0.1022336483001709
0,0,0,65376,18769.618513002635,18246.00478868534,448.6695867798017,171.13899245887478,2,12.454681396484375,0.2696137046441436
0,0,0,65376,18785.759330390414,18253.119429590017,448.44239893692,171.19138609749152,4,18.792343139648438,0.32496639690361917
0,0,0,65376,18780.375974323702,18251.08610894508,449.2835293327245,171.10306860779812,8,31.597793579101562,0.6742132713552564
0,0,0,65376,18782.52894646337,18246.00478868534,448.4160109476565,171.09225866008364,1,9.135604858398438,0.12634093663655221
0,0,0,65376,18774.995702744516,18250.069618490674,448.34852092055934,171.18092268857694,2,12.495819091796875,0.26072470750659704
0,0,0,65376,18792.223432929975,18258.204713879757,449.2601219945241,171.17001348757856,4,18.623336791992188,0.3308878892567009
0,0,0,65376,18778.22349570201,18250.069618490674,448.48720426369425,171.1151309055817,8,31.198776245117188,0.6765677162911743
0,0,0,65376,18778.22349570201,18241.941769192228,448.5934225098944,171.17868708329132,1,9.175140380859375,0.14879972394555807
0,0,0,65376,18777.14744140737,18239.910937934874,448.50991723207187,171.17046055865467,2,12.511505126953125,0.2605793019756675
0,0,0,65376,18781.452398693185,18255.153203342616,448.59833555341686,171.14221025610223,4,18.758682250976562,0.31012817076407373
0,0,0,65376,18778.22349570201,18241.941769192228,449.242260140443,171.20417644563244,8,31.57794189453125,0.6266765259206295
0,0,0,65376,18774.995702744516,18244.98886414254,448.48781809745793,171.26072731453897,1,9.274337768554688,0.20066347136162221
0,0,0,65376,18771.769019248397,18238.895691862406,448.4313524239625,171.19863074532637,2,12.534164428710938,0.25917825079523027
0,0,0,65376,18787.913537067827,18252.102712638556,448.79002822742456,171.15043406545482,4,18.817413330078125,0.31831616070121527
0,0,0,65376,18780.375974323702,18244.98886414254,448.59956383111256,171.25768407012953,8,31.447509765625,0.6667088866233826
0,0,0,65376,18767.46849942726,18250.069618490674,448.4608110013043,171.2206367685449,1,9.137664794921875,0.1276548495516181
0,0,0,65376,18781.452398693185,18244.98886414254,448.61983138422113,171.19228046528272,2,12.5654296875,0.25069332122802734
0,0,0,65376,18794.37912245483,18253.119429590017,448.8988498062918,171.17698806232747,4,18.92181396484375,0.33568381890654564
0,0,0,65376,18778.22349570201,18250.069618490674,448.66098629289206,171.15937388513706,8,31.231185913085938,0.6667221409734339
0,0,0,65376,18779.299673333713,18243.97305272535,448.74454783865025,171.16160898598446,1,9.130889892578125,0.1222416153177619
0,0,0,65376,18777.14744140737,18239.910937934874,448.56394650853036,171.21562676999798,2,12.596435546875,0.24292796850204468
0,0,0,65376,18784.682412290756,18250.069618490674,449.1154202507634,171.19272765268272,4,18.855880737304688,0.375332543393597
0,0,0,65376,18766.393677338066,18239.910937934874,448.5878954645639,171.21258512820566,8,31.156661987304688,0.6185997219290584
0,0,0,65376,18770.69370453113,18249.053241256406,448.58605314638595,171.162145418874,1,9.063873291015625,0.08094217535108328
0,0,0,65376,18766.393677338066,18247.020826372645,448.795560254858,171.14605389471134,2,12.4259033203125,0.268191322684288
0,0,0,65376,18776.071510428603,18255.153203342616,448.9240645931146,171.17394779319963,4,18.568832397460938,0.3261336830910295
0,0,0,65376,18765.318978352996,18241.941769192228,448.7961749329915,171.1635759230182,8,31.068328857421875,0.6781619777902961
0,0,0,65376,18776.071510428603,18240.92629703852,448.7918722214157,171.1532053096772,1,9.056869506835938,0.07807994610629976
0,0,0,65376,18765.318978352996,18243.97305272535,448.66651513948256,171.20802286814194,2,12.452423095703125,0.264887317083776
0,0,0,65376,18777.14744140737,18261.25724476148,448.5756136292078,171.20202968031282,4,18.351898193359375,0.3580707376822829
0,0,0,65376,18764.244402450895,18253.119429590017,448.56271842586904,171.15946328805018,8,30.749923706054688,0.7515945376362652
0,0,0,65376,18766.393677338066,18250.069618490674,448.62351659063654,171.11986693926363,1,9.028244018554688,0.06431152834556997
0,0,0,65376,18766.393677338066,18254.13625981839,448.5166701798282,171.12424576967786,2,12.28521728515625,0.2639574967324734
0,0,0,65376,18783.60561765549,18255.153203342616,448.3804227649396,171.11236089418324,4,18.678375244140625,0.3041808074340224
0,0,0,65376,18767.46849942726,18249.053241256406,448.6431720474274,171.11057383764862,8,31.16717529296875,0.6615055464208126
0,0,0,65376,18768.54344464173,18237.880558802248,449.5615238555169,171.1112886557832,1,8.976730346679688,0.06291982694528997
0,0,0,65376,18759.947329249444,18248.036977223368,448.47922457766884,171.1868249671136,2,12.096603393554688,0.24510809197090566
0,0,0,65376,18771.769019248397,18257.18743035436,448.8582660986535,171.15794345122902,4,18.578033447265625,0.3139181053265929
0,0,0,65376,18771.769019248397,18250.069618490674,448.71136526403285,171.22224718748856,8,31.194793701171875,0.6663705995306373
0,0,0,65376,18770.69370453113,18247.020826372645,448.73287192872425,171.21186946348945,1,9.078277587890625,0.09583184774965048
0,0,0,65376,18770.69370453113,18254.13625981839,449.07725915956985,171.19818352708592,2,12.33428955078125,0.2670957110822201
0,0,0,65376,18783.60561765549,18257.18743035436,448.5246511984429,171.11664998216662,4,18.583709716796875,0.311779304407537
0,0,0,65376,18762.09561981105,18250.069618490674,448.3620173006877,171.16366533032112,8,30.801254272460938,0.6657766250427812
0,0,0,65376,18766.393677338066,18251.08610894508,448.96158451871725,171.1180797259437,1,9.04791259765625,0.07351004704833031
0,0,0,65376,18772.844457175594,18252.102712638556,448.78695493777957,171.04921110024188,2,12.369613647460938,0.2648902682121843
0,0,0,65376,18783.60561765549,18253.119429590017,448.6745014917934,171.2017613384333,4,18.77740478515625,0.3150448761880398
0,0,0,65376,18782.52894646337,18253.119429590017,448.6548432898252,171.03867578650232,8,31.689010620117188,0.6900440284516662
0,0,0,65376,18769.618513002635,18236.86553873553,448.6431720474274,171.0448361090014,1,9.152420043945312,0.1374279202427715
0,0,0,65376,18768.54344464173,18248.036977223368,448.5977214170913,171.03912217177094,2,12.17706298828125,0.24797609075903893
0,0,0,65376,18774.995702744516,18256.170260181625,448.66651513948256,171.0595691144765,4,18.879913330078125,0.33119076397269964
0,0,0,65376,18776.071510428603,18242.957354414877,449.3174126951915,171.04090773614558,8,31.001174926757812,0.6352372670080513
0,0,0,65376,18771.769019248397,18243.97305272535,448.7003054963323,171.11253960188972,1,9.1788330078125,0.15200923383235931
0,0,0,65376,18778.22349570201,18244.98886414254,448.8582660986535,171.05126474474116,2,12.535491943359375,0.2580176657065749
0,0,0,65376,18784.682412290756,18260.239621064364,448.7211966263747,171.10834006947098,4,18.5850830078125,0.32009242475032806
0,0,0,65376,18769.618513002635,18251.08610894508,448.73594447769125,171.1049448535363,8,31.665740966796875,0.6508441409096122
0,0,0,65376,18783.60561765549,18249.053241256406,448.5271069536211,171.10476616169316,1,9.138320922851562,0.1306323369499296
0,0,0,65376,18783.60561765549,18250.069618490674,448.39392106581136,171.13541727053422,2,12.38189697265625,0.26812564954161644
0,0,0,65376,18793.301215875203,18254.13625981839,448.4601972414661,171.0984228430597,4,18.8199462890625,0.3134058564901352
0,0,0,65376,18779.299673333713,18242.957354414877,448.5283348412945,171.17028172994398,8,31.364395141601562,0.6888867130037397
0,0,0,65376,18779.299673333713,18243.97305272535,449.4739585476592,171.1597314973499,1,9.087738037109375,0.09200296457856894
0,0,0,65376,18777.14744140737,18252.102712638556,448.70153433248663,171.1350597599158,2,12.563705444335938,0.25021407729946077
0,0,0,65376,18791.14577359789,18261.25724476148,448.57315734283924,171.11656062397387,4,18.727828979492188,0.3185163193847984
0,0,0,65376,18777.14744140737,18248.036977223368,448.50377836511285,171.15034467197404,8,30.909744262695312,0.7203237505163997
0,0,0,65376,18773.920018333905,18249.053241256406,448.4988673925392,171.14721595897646,1,9.004379272460938,0.057979479199275374
0,0,0,65376,18769.618513002635,18254.13625981839,449.26997741858975,171.09538536405546,2,12.237472534179688,0.28178733750246465
0,0,0,65376,18778.22349570201,18265.328874024526,449.04402736362044,171.09904821977204,4,18.529510498046875,0.3447712203487754
0,0,0,65376,18784.682412290756,18254.13625981839,449.2798332750619,171.13836679013198,8,30.95465087890625,0.7276797853410244
0,0,0,65376,18776.071510428603,18242.957354414877,449.18560434709894,171.16348651580864,1,9.090896606445312,0.09636732353828847
0,0,0,65376,18771.769019248397,18248.036977223368,448.3859446988844,171.15177497887242,2,12.505096435546875,0.26202846970409155
0,0,0,65376,18790.068237857675,18262.274981887087,448.55473605247744,171.18306892458918,4,18.744308471679688,0.30521205230616033
0,0,0,65376,18783.60561765549,18252.102712638556,448.5117589249296,171.15901627441855,8,31.245254516601562,0.6304782738443464
0,0,0,65376,18771.769019248397,18242.957354414877,448.28841055163224,171.11870524635913,1,9.121124267578125,0.11951470281928778
0,0,0,65376,18779.299673333713,18254.13625981839,448.2571350010739,171.09895887996183,2,12.430267333984375,0.2694903826341033
0,0,0,65376,18782.52894646337,18263.29283246015,448.32275736008387,171.0831472031393,4,18.6051025390625,0.31094442307949066
0,0,0,65376,18776.071510428603,18252.102712638556,448.1945969900603,171.27388611603743,8,30.975799560546875,0.6411684891209006
0,0,0,65376,18779.299673333713,18254.13625981839,448.26878616670547,171.19836241410172,1,9.038406372070312,0.07269792421720922
0,0,0,65376,18773.920018333905,18255.153203342616,448.3479074680411,171.28830045707548,2,12.423690795898438,0.2682247569318861
0,0,0,65376,18785.759330390414,18263.29283246015,448.710136374031,171.1532053096772,4,18.725204467773438,0.31116038910113275
0,0,0,65376,18773.920018333905,18254.13625981839,451.12430010889875,171.1980940837182,8,30.987030029296875,0.6359401782974601
0,0,0,65376,18774.995702744516,18250.069618490674,449.1511252080038,171.13926060402216,1,9.031646728515625,0.06738837715238333
0,0,0,65376,18762.09561981105,18254.13625981839,449.0729510566946,171.112986372789,2,12.492691040039062,0.2622756806667894
0,0,0,65376,18778.22349570201,18260.239621064364,448.4282840447224,171.171175877234,4,18.766372680664062,0.3558644426520914
0,0,0,65376,18774.995702744516,18260.239621064364,448.36876579546185,171.17904477621298,8,31.18719482421875,0.6921919845044613
0,0,0,65376,18772.844457175594,18251.08610894508,448.3178503509324,171.08788146650633,1,9.099456787109375,0.10985932406038046
0,0,0,65376,18773.920018333905,18250.069618490674,448.32705108120865,171.10646374927222,2,12.432113647460938,0.2646175173576921
0,0,0,65376,18785.759330390414,18259.222110776776,448.217280330035,171.14793108329098,4,18.846145629882812,0.330958349397406
0,0,0,65376,18785.759330390414,18250.069618490674,448.37796861573156,171.14319349605725,8,31.587127685546875,0.6922683855518699
0,0,0,65376,18777.14744140737,18251.08610894508,448.51053112801054,171.13202097996688,1,9.106475830078125,0.10603350307792425
0,0,0,65376,18784.682412290756,18254.13625981839,448.48290747439574,171.13854555216312,2,12.505569458007812,0.2626642936374992
0,0,0,65376,18787.913537067827,18261.25724476148,448.46694869208545,171.17385837515428,4,18.53826904296875,0.34042390808463097
0,0,0,65376,18770.69370453113,18255.153203342616,448.3620173006877,171.1716229543821,8,31.39117431640625,0.674497302621603
0,0,0,65376,18780.375974323702,18256.170260181625,448.6032487045568,171.06983907385896,1,9.0950927734375,0.1017972081899643
0,0,0,65376,18776.071510428603,18256.170260181625,448.36508477312873,171.1135225009478,2,12.35052490234375,0.2698019705712795
0,0,0,65376,18785.759330390414,18264.310796499638,448.62167397986076,171.14221025610223,4,18.649139404296875,0.30127428378909826
0,0,0,65376,18773.920018333905,18251.08610894508,448.60447700915745,171.14855682196853,8,31.452407836914062,0.7387017828878015
0,0,0,65376,18774.995702744516,18253.119429590017,448.80478060365664,171.143014724316,1,9.056365966796875,0.07705359067767859
0,0,0,65376,18776.071510428603,18251.08610894508,448.52342333093793,171.15445686874259,2,12.556732177734375,0.2521220361813903
0,0,0,65376,18788.990825688074,18261.25724476148,448.3988297403589,171.1365791903602,4,18.596633911132812,0.3196413794066757
0,0,0,65376,18772.844457175594,18259.222110776776,448.67757324146544,171.13425536648572,8,30.7669677734375,0.6782094091176987
0,0,0,65376,18774.995702744516,18251.08610894508,448.3669252767402,171.13345098061745,1,9.060867309570312,0.08264465793035924
0,0,0,65376,18774.995702744516,18254.13625981839,448.60386285601635,171.1049448535363,2,12.266342163085938,0.25961299962364137
0,0,0,65376,18781.452398693185,18266.347065053793,448.435648225444,171.1888819173907,4,18.576690673828125,0.32001575734466314
0,0,0,65376,18773.920018333905,18254.13625981839,448.3749009669999,171.12433513589733,8,30.983169555664062,0.7006902468856424
0,0,0,65376,18770.69370453113,18251.08610894508,448.30251663964646,171.26529238395244,1,9.004486083984375,0.061289689503610134
0,0,0,65376,18767.46849942726,18251.08610894508,448.532632501095,171.26896251818897,2,12.179641723632812,0.2546398618724197
0,0,0,65376,18771.769019248397,18259.222110776776,448.39023963042837,171.21294296280738,4,18.515640258789062,0.32098340964876115
0,0,0,65376,18768.54344464173,18248.036977223368,448.54736795996365,171.17332186884408,8,30.97271728515625,0.6190066300332546
0,0,0,65376,18766.393677338066,18248.036977223368,448.4970258055509,171.24121662369262,1,9.007156372070312,0.07418279512785375
0,0,0,65376,18768.54344464173,18254.13625981839,448.4374893084171,171.13765174574192,2,12.142166137695312,0.24997616722248495
0,0,0,65376,18787.913537067827,18267.36536960642,448.8564215590254,171.21455323702514,4,18.9666748046875,0.34831570088863373
0,0,0,65376,18776.071510428603,18255.153203342616,448.54184204942885,171.0457289461802,8,31.638397216796875,0.6560171088203788
0,0,0,65376,18778.22349570201,18252.102712638556,448.574385482661,171.122279736465,1,9.12152099609375,0.1187775693833828
0,0,0,65376,18781.452398693185,18257.18743035436,449.3956719883372,171.0765375378511,2,12.22296142578125,0.25467052683234215
0,0,0,65376,18772.844457175594,18261.25724476148,448.6222881817709,171.12799923126093,4,18.5628662109375,0.32395921647548676
0,0,0,65376,18784.682412290756,18254.13625981839,449.4314215216315,171.17752459161977,8,31.183670043945312,0.6762720288243145
0,0,0,65376,18781.452398693185,18251.08610894508,448.53570230851886,171.1179903662577,1,9.073440551757812,0.09017228125594556
0,0,0,65376,18779.299673333713,18251.08610894508,449.2219363099587,171.12138609993846,2,12.389251708984375,0.27255537267774343
0,0,0,65376,18785.759330390414,18260.239621064364,448.386558255496,171.14310411013994,4,18.7342529296875,0.3110618442296982
0,0,0,65376,18784.682412290756,18249.053241256406,448.5645605523827,171.08895341157157,8,31.327239990234375,0.6523744380101562
0,0,0,65376,18779.299673333713,18243.97305272535,448.51605626708385,171.03983639304712,1,9.085052490234375,0.09289424773305655
0,0,0,65376,18774.995702744516,18249.053241256406,448.80908356275086,171.1403331930144,2,12.208633422851562,0.2533318360801786
0,0,0,65376,18781.452398693185,18256.170260181625,448.61983138422113,171.21151163337495,4,18.576171875,0.3283042907714844
0,0,0,65376,18774.995702744516,18252.102712638556,448.6794163114576,171.1418527171015,8,31.350479125976562,0.7465644066687673
0,0,0,65376,18776.071510428603,18243.97305272535,448.6315014122418,171.12630121633993,1,9.092788696289062,0.10050585842691362
0,0,0,65376,18769.618513002635,18246.00478868534,448.5492099603988,171.20381864767376,2,12.527496337890625,0.2579414611682296
0,0,0,65376,18779.299673333713,18261.25724476148,448.5400001095068,171.1074465785299,4,18.8890380859375,0.33818183839321136
0,0,0,65376,18778.22349570201,18251.08610894508,448.6923182253868,171.1740372113384,8,31.4580078125,0.6299200057983398
0,0,0,65376,18774.995702744516,18242.957354414877,448.8705634169395,171.16742052138991,1,9.3961181640625,0.24000202119350433
0,0,0,65376,18773.920018333905,18242.957354414877,448.73287192872425,171.15964209415662,2,12.49884033203125,0.26232775673270226
0,0,0,65376,18781.452398693185,18256.170260181625,448.33134488457875,171.24041123200809,4,18.79010009765625,0.3149203024804592
0,0,0,65376,18783.60561765549,18247.020826372645,449.15420348736,171.13711546637057,8,31.424606323242188,0.7488323950674385
0,0,0,65376,18778.22349570201,18243.97305272535,448.92529465517504,171.12549690524384,1,9.1632080078125,0.14487193524837494
0,0,0,65376,18769.618513002635,18243.97305272535,448.710136374031,171.09681475250537,2,12.453521728515625,0.26474650856107473
0,0,0,65376,18779.299673333713,18254.13625981839,448.7691306878488,171.06412346603227,4,18.612411499023438,0.3408487623091787
0,0,0,65376,18773.920018333905,18249.053241256406,449.4308051021808,171.0462646529616,8,31.037109375,0.6153221130371094
0,0,0,65376,18779.299673333713,18247.020826372645,448.47308655087136,171.0746619150568,1,9.067245483398438,0.08255995414219797
0,0,0,65376,18773.920018333905,18250.069618490674,448.3012899880564,171.07948502819565,2,12.287307739257812,0.2630810940172523
0,0,0,65376,18776.071510428603,18253.119429590017,449.1948407296675,171.0918119974165,4,18.545135498046875,0.32785780634731054
0,0,0,65376,18770.69370453113,18247.020826372645,448.32582429535216,171.10699983655857,8,30.516845703125,0.6634125113487244
0,0,0,65376,18764.244402450895,18247.020826372645,448.33686560976577,171.0912760052944,1,9.136672973632812,0.12766754417680204
0,0,0,65376,18779.299673333713,18251.08610894508,448.5277208966174,171.03876506336962,2,12.4964599609375,0.262682780623436
0,0,0,65376,18788.990825688074,18258.204713879757,448.4546734785209,171.11763292844685,4,18.752639770507812,0.31907719909213483
0,0,0,65376,18783.60561765549,18253.119429590017,448.50684777758613,171.05581865410474,8,31.77166748046875,0.6364323757588863
0,0,0,65376,18782.52894646337,18249.053241256406,448.5086894452361,171.18378434855293,1,9.174423217773438,0.1483027373906225
0,0,0,65376,18786.836371975693,18247.020826372645,448.4374893084171,171.06715983513485,2,12.545730590820312,0.25431740446947515
0,0,0,65376,18791.14577359789,18258.204713879757,448.4522185164454,171.03653316964602,4,18.943984985351562,0.33525648317299783
0,0,0,65376,18777.14744140737,18253.119429590017,448.5516659845126,171.14730534918897,8,31.843597412109375,0.6599864726886153
0,0,0,65376,18782.52894646337,18248.036977223368,448.46694869208545,171.13926060402216,1,9.119232177734375,0.11420165654271841
0,0,0,65376,18779.299673333713,18250.069618490674,448.6824881284266,171.0485860877908,2,12.486282348632812,0.2628123143222183
0,0,0,65376,18794.37912245483,18261.25724476148,448.5559640914305,171.09440267335003,4,18.708908081054688,0.3099951089825481
0,0,0,65376,18768.54344464173,18244.98886414254,448.41294277835937,171.22412604787775,8,31.282913208007812,0.7284775727894157
0,0,0,65376,18771.769019248397,18239.910937934874,449.16713272143085,171.15383108692188,1,9.0299072265625,0.0634671300649643
0,0,0,65376,18778.22349570201,18251.08610894508,448.44608122884733,171.14945074230224,2,12.413055419921875,0.2664579739794135
0,0,0,65376,18796.53530660242,18261.25724476148,448.35710943208284,171.1997935236865,4,18.851287841796875,0.3273109635338187
0,0,0,65376,18779.299673333713,18246.00478868534,448.68125939659166,171.20712833585605,8,31.321762084960938,0.6353760210331529
0,0,0,65376,18778.22349570201,18246.00478868534,449.32049325429637,171.12424576967786,1,9.13897705078125,0.12649836763739586
0,0,0,65376,18779.299673333713,18252.102712638556,448.41171552239666,171.19934629937106,2,12.519195556640625,0.26040423568338156
0,0,0,65376,18793.301215875203,18256.170260181625,448.59956383111256,171.1756467538112,4,18.9180908203125,0.33502672612667084
0,0,0,65376,18778.22349570201,18248.036977223368,448.40680656572226,171.06876736829852,8,31.778106689453125,0.6361271282657981
0,0,0,65376,18784.682412290756,18254.13625981839,448.7384025471601,171.09904821977204,1,9.133224487304688,0.12276942445896566
0,0,0,65376,18776.071510428603,18248.036977223368,448.25836141103986,171.11584576179135,2,12.4837646484375,0.26432381570339203
0,0,0,65376,18788.990825688074,18260.239621064364,448.40803379481446,171.07966366723835,4,18.694259643554688,0.32472046627663076
0,0,0,65376,18782.52894646337,18250.069618490674,448.28963713274123,171.10887616851466,8,31.381805419921875,0.6442026486620307
0,0,0,65376,18774.995702744516,18244.98886414254,448.51544235602006,171.0894893891414,1,9.10906982421875,0.10767164453864098
0,0,0,65376,18780.375974323702,18251.08610894508,448.47247275743234,171.13130598860346,2,12.370346069335938,0.2648976219352335
0,0,0,65376,18785.759330390414,18259.222110776776,448.49641194658227,171.19263821501582,4,18.670455932617188,0.33321894495747983
0,0,0,65376,18777.14744140737,18246.00478868534,448.57315734283924,171.09636806604922,8,31.409774780273438,0.6409377788659185
0,0,0,65376,18774.995702744516,18249.053241256406,448.46694869208545,171.14176333258473,1,9.133316040039062,0.12482021725736558
0,0,0,65376,18772.844457175594,18250.069618490674,448.40864741187966,171.08225397528162,2,12.344894409179688,0.2721763865556568
0,0,0,65376,18780.375974323702,18259.222110776776,449.7429295327713,171.06019420719437,4,18.693222045898438,0.3095890691038221
0,0,0,65376,18771.769019248397,18251.08610894508,449.14127499760133,171.09529602807032,8,31.132247924804688,0.6412781865801662
0,0,0,65376,18768.54344464173,18250.069618490674,448.5246511984429,171.09538536405546,1,9.027374267578125,0.06574845220893621
0,0,0,65376,18773.920018333905,18248.036977223368,448.71628089135254,171.0855589649449,2,12.412033081054688,0.2650889696087688
0,0,0,65376,18787.913537067827,18256.170260181625,448.4141700410398,171.06340904190816,4,18.812301635742188,0.32031436800025403
0,0,0,65376,18777.14744140737,18253.119429590017,448.5737714119095,171.18172752077476,8,31.76141357421875,0.7130350135266781
0,0,0,65376,18773.920018333905,18240.92629703852,448.3712198439294,171.18378434855293,1,9.14935302734375,0.13284504041075706
0,0,0,65376,18777.14744140737,18243.97305272535,448.61000446310004,171.09717210334964,2,12.548110961914062,0.2535141927655786
0,0,0,65376,18784.682412290756,18256.170260181625,448.43012506722755,171.12782049126133,4,18.721481323242188,0.30531614064238966
