10,9,10,11,11,9,9,8,31,28,10,10,10,9,11,9,9,10,10,10,10,9,10,31,49,9,10,9,8,35,10,9,9,9,8,10,31,12,32,9,9,31,11,10,9,75,10,8,12,11,13,11,10,9,13,10,9,9,12,9,10,11,11,10,11,32,11,9,9,9,10,10,52,10,9,52,10,68,10,10,11,9,10,10,10,9,9,10,31,10,10,9,31,10,9,8,10,8,10,31,7,59,9,3,9,11,9,9,10,10,9,9,10,13,9,9,31,9,10,10,9,31,12,11,10,31,8,31
9,77,10,9,31,11,10,9,32,12,10,9,9,8,10,10,8,7,10,31,11,10,11,9,9,9,29,10,10,10,8,29,10,8,10,9,31,9,11,10,11,64,10,10,10,30,9,10,49,9,9,8,11,9,11,10,10,12,10,11,23,32,9,9,8,32,10,10,12,11,10,10,9,10,32,11,10,11,10,9,11,12,10,9,10,10,9,10,11,51,15,10,8,10,10,33,11,12,11,10,12,9,10,11,10,10,10,10,8,9,10,9,10,11,8,10,10,9,10,49,10,9,12,34,11,9,10,11
13,10,5,10,10,31,12,9,11,10,10,34,33,11,13,11,11,10,32,11,9,10,9,12,30,10,31,9,9,11,9,9,10,10,34,10,10,10,8,10,10,9,11,11,12,10,9,13,29,12,9,12,12,11,12,10,11,11,8,11,8,10,10,35,65532,11,10,10,9,32,10,10,9,31,9,10,11,8,10,11,14,51,11,13,5,32,10,10,11,11,9,10,9,37,9,11,11,10,11,9,12,9,11,10,32,11,10,11,35,10,10,12,12,10,12,9,10,31,10,11,10,10,24,10,10,32,10,31
8,9,9,11,10,61,10,10,9,70,11,10,10,10,9,10,10,8,10,8,11,10,10,10,10,11,11,10,11,13,11,9,12,12,9,31,9,8,8,10,12,10,10,10,11,8,53,10,11,11,9,10,9,9,10,10,9,11,8,10,10,11,10,12,10,9,63,10,10,7,10,10,9,49,9,11,11,10,10,10,12,9,8,9,9,10,32,11,10,9,9,10,11,10,9,32,8,10,7,8,29,10,9,7,9,8,10,30,10,9,8,10,9,9,32,9,8,8,8,31,10,10,30,9,7,8,7,11
10,8,12,10,11,12,9,10,9,7,10,9,9,32,9,12,8,10,7,8,9,9,9,9,8,10,48,31,10,10,9,11,10,8,10,10,11,33,11,10,9,10,53,11,61,10,9,12,9,35,10,9,9,31,29,9,7,8,8,10,9,9,10,29,9,8,9,10,9,50,9,10,9,12,31,8,4,9,10,10,9,9,9,9,8,9,10,9,31,9,13,9,11,8,30,9,29,10,34,10,9,8,10,29,9,9,51,8,10,10,8,10,9,10,9,31,9,9,13,9,8,9,10,9,11,11,32,8
8,10,12,8,50,10,11,11,8,8,24,9,9,9,9,10,50,9,12,9,29,10,11,12,10,11,9,9,29,10,9,11,8,11,9,9,12,9,12,11,9,8,9,31,9,9,10,9,9,33,10,9,10,9,31,47,10,9,8,9,11,11,10,9,10,9,10,9,9,33,50,10,10,9,10,9,10,9,24,8,49,10,9,31,9,8,9,9,10,10,9,12,32,10,10,10,9,8,10,8,52,9,10,8,9,11,10,9,10,10,31,10,8,10,10,9,10,9,9,9,10,9,31,8,11,10,7,9
32,10,11,10,10,13,31,10,9,10,9,9,9,11,9,31,9,10,8,9,7,10,9,10,10,8,31,29,9,11,12,11,10,10,10,9,10,9,10,11,11,9,8,9,10,10,49,9,10,31,10,9,11,11,9,10,9,8,9,11,30,9,10,9,8,8,53,31,9,9,13,53,11,10,9,10,13,11,10,7,11,10,11,8,9,10,17,31,9,10,11,9,9,10,10,10,10,10,9,10,10,31,9,11,9,11,8,10,9,9,9,10,12,11,10,9,9,9,9,11,31,10,11,10,10,12,9,9
11,32,11,9,9,9,10,9,10,8,30,30,9,31,11,11,49,8,9,10,30,10,7,49,29,10,8,8,8,10,8,7,8,8,31,8,9,29,8,31,9,31,8,10,31,11,31,11,10,11,10,29,7,10,10,11,10,9,11,7,9,30,9,10,10,30,9,10,14,12,10,7,10,11,9,11,8,11,10,10,30,53,9,9,33,31,13,32,10,10,11,9,11,9,11,29,74,11,10,12,10,11,11,10,31,10,10,50,10,11,9,10,10,10,11,9,9,29,11,10,9,10,11,12,9,8,7,9
10,10,9,9,10,12,10,9,12,9,10,11,9,10,8,10,31,10,10,9,9,29,9,9,14,9,9,9,11,10,9,11,10,31,10,31,9,8,10,9,11,9,9,7,10,72,10,30,9,10,10,9,10,10,9,9,10,29,8,11,10,10,8,11,11,9,8,10,9,10,9,9,9,9,9,13,11,9,9,10,9,9,9,9,10,13,34,11,10,9,10,10,10,11,31,10,31,9,8,11,33,22,9,11,11,31,9,10,10,9,33,33,10,9,11,15,13,11,36,11,12,9,32,11,10,11,9,10
10,13,10,11,10,9,34,32,53,9,10,10,10,7,3,11,11,9,12,14,33,17,10,9,10,11,10,10,10,9,11,11,13,10,12,11,29,9,9,9,9,10,9,10,11,11,9,10,34,12,32,10,10,10,13,29,12,50,10,12,33,9,10,12,32,9,31,12,9,12,11,9,10,11,10,10,10,9,11,10,9,10,11,11,11,9,9,34,10,9,10,10,31,9,11,11,11,11,7,10,10,11,11,10,9,10,8,11,10,10,9,10,10,11,11,51,13,11,11,10,9,62,31,9,9,10,12,13
