15,8,7,13,27,9,7,8,8,7,6,7,15,43,15,8,7,8,45,7,27,7,7,27,15,8,31,25,6,29,45,8,8,7,7,7,45,7,7,7,6,25,6,7,6,7,7,29,7,7,6,46,13,29,13,6,7,7,7,7,7,7,8,8,7,15,7,7,7,7,15,7,7,7,8,7,7,7,6,7,6,6,6,15,6,7,8,7,7,29,6,5,25,6,7,8,6,6,6,15,7,7,6,8,7,7,6,7,7,6,6,27,8,6,8,6,7,7,7,7,29,47,8,6,7,6,27,7
8,8,28,8,6,7,8,7,7,7,8,8,8,28,7,7,29,29,8,7,7,6,7,7,7,6,43,7,7,7,8,26,6,7,6,6,7,7,7,6,7,7,6,7,7,7,7,6,28,14,6,7,7,7,8,7,7,7,6,7,7,8,15,7,45,8,14,5,8,5,8,8,8,27,6,7,7,7,8,7,6,7,7,6,8,14,7,8,27,7,7,15,8,6,7,8,7,7,8,8,6,8,9,15,7,7,8,27,8,13,6,29,6,7,7,15,7,7,7,29,7,7,8,6,5,27,29,6
8,6,9,8,8,26,8,7,7,6,8,7,15,7,8,9,9,9,8,6,7,6,8,7,15,8,5,6,27,14,6,58,8,7,6,5,7,8,7,7,8,5,6,6,6,6,7,5,8,7,15,27,7,7,6,7,13,7,8,8,8,7,28,7,7,43,7,14,7,7,6,7,7,14,8,8,7,5,7,7,14,7,27,7,6,27,27,6,29,27,29,25,6,15,5,7,7,8,7,8,8,6,7,8,8,7,7,7,7,7,7,7,7,7,7,7,15,6,8,8,8,10,7,8,7,29,6,7
8,9,9,9,8,7,8,7,9,9,8,9,8,8,6,8,7,15,9,9,9,8,8,7,7,8,47,6,8,8,7,7,8,6,7,8,7,7,9,7,7,9,8,8,7,14,8,8,14,8,7,8,8,29,15,7,9,9,7,8,8,7,8,8,9,8,8,41,7,6,8,8,8,7,7,25,8,7,7,8,7,8,7,9,9,29,28,7,7,7,8,29,7,6,7,8,29,6,7,29,7,7,7,39,8,28,8,8,7,6,7,7,8,6,7,7,61,8,7,5,7,27,7,7,7,7,8,7
7,28,8,6,8,7,7,6,6,7,7,29,7,8,45,7,6,7,7,7,7,7,7,9,9,8,8,8,7,8,7,8,8,8,14,7,44,8,7,29,7,7,7,8,7,8,8,7,8,8,8,8,7,7,8,7,29,7,8,8,9,7,8,29,7,7,29,8,8,7,7,61,7,8,7,8,7,7,7,15,8,8,47,7,7,9,47,13,6,8,7,27,25,8,8,8,14,27,29,7,6,9,15,28,7,7,8,6,8,6,7,7,5,7,7,8,7,29,7,7,7,6,8,5,7,8,7,6
8,8,15,7,8,7,15,8,9,7,7,7,9,7,7,8,9,8,8,8,29,8,27,7,5,25,8,7,7,7,14,7,6,7,9,7,28,7,8,5,7,27,7,29,7,7,8,7,7,6,7,9,13,7,8,35,6,6,6,7,28,27,8,9,7,29,15,7,13,7,7,8,7,6,45,8,7,28,7,6,8,7,27,7,29,7,9,8,9,6,9,9,8,8,6,9,6,7,7,8,29,8,8,8,8,8,8,7,7,9,7,7,7,9,6,8,8,7,26,7,7,8,24,8,8,8,8,29
7,7,15,6,27,7,8,27,6,26,13,6,6,6,8,8,7,7,6,7,8,29,8,8,7,7,27,5,15,7,7,7,8,6,27,7,6,8,29,7,7,6,7,7,7,14,39,7,9,15,7,7,7,8,6,7,6,7,6,8,7,6,7,7,8,6,6,27,7,7,29,6,7,8,26,7,8,8,8,29,6,24,7,7,7,15,7,8,8,9,29,7,27,8,9,7,8,43,8,25,8,9,15,29,7,8,7,7,29,8,7,8,7,8,29,9,8,26,8,8,8,9,9,9,7,7,8,8
8,28,8,26,13,7,29,7,7,8,8,49,8,6,7,8,7,7,6,7,25,6,7,7,25,27,29,44,7,26,6,8,7,8,7,8,7,7,15,7,8,8,7,27,7,7,7,6,24,6,7,8,9,29,9,7,8,8,44,8,8,9,7,9,7,7,6,27,7,7,7,7,7,59,7,7,7,8,8,8,6,8,5,7,6,7,8,7,7,6,28,7,9,8,8,8,7,8,7,7,7,8,7,8,7,8,7,7,5,7,8,7,8,6,8,23,8,7,6,8,7,7,7,8,6,8,7,7
7,7,6,6,7,7,29,7,29,6,7,6,7,6,7,6,25,7,25,7,6,6,7,8,8,45,7,6,29,8,7,6,7,6,8,6,7,8,7,6,15,6,7,6,7,6,8,7,7,27,6,7,65,27,7,6,7,7,6,5,8,14,6,6,7,6,8,7,8,7,6,29,5,6,7,7,11,7,7,7,6,7,7,26,6,7,5,7,6,7,7,27,29,7,8,23,7,27,7,7,14,7,7,15,45,15,6,26,8,27,28,6,6,7,45,7,6,8,27,7,6,6,8,7,7,7,6,8
7,7,8,29,8,9,8,9,7,29,8,9,27,7,9,8,8,8,7,26,8,7,7,8,37,25,6,14,7,28,8,8,8,7,8,8,9,7,15,8,8,9,29,8,8,7,27,28,7,7,7,7,26,14,7,8,8,7,7,7,8,8,8,9,8,7,8,6,7,6,8,8,8,26,8,7,8,7,15,7,7,24,8,7,7,7,7,7,27,9,15,7,7,8,8,8,9,27,8,8,7,8,27,7,6,7,7,29,29,8,29,27,8,7,8,7,5,8,7,8,8,15,8,7,7,7,7,6
