33,27,36,19,19,19,11,11,12,12,13,53,12,11,12,13,30,10,12,32,10,15,53,11,12,11,15,12,12,35,11,15,11,15,11,12,13,11,31,11,13,13,16,12,13,13,13,11,12,11,12,19,12,33,56,12,13,32,12,11,14,53,11,12,12,18,12,13,35,54,34,10,11,11,13,11,13,36,12,11,11,11,34,15,34,12,11,11,13,12,10,14,15,35,11,12,11,33,12,13,11,11,11,10,31,32,12,12,8,13,11,33,73,12,11,12,35,11,33,20,12,35,12,12,11,13,12,14
13,19,16,63,32,12,13,11,12,11,11,13,11,11,14,12,12,35,11,12,12,13,12,14,12,11,12,11,12,11,12,11,11,11,11,11,12,10,35,12,10,13,11,11,12,35,13,10,8,11,12,10,10,12,12,11,11,11,11,10,11,33,12,10,12,35,35,12,13,11,13,12,13,12,11,12,11,13,13,14,15,31,12,12,11,12,8,10,10,11,10,11,12,12,11,11,12,13,13,12,13,12,11,11,12,12,11,33,11,10,8,14,11,11,53,49,12,32,10,10,9,34,13,12,8,31,33,34
9,12,9,11,10,11,11,14,11,13,8,12,12,12,11,10,11,11,12,14,11,13,11,11,8,12,35,9,12,57,12,32,11,11,10,8,11,65,35,54,32,32,14,11,32,12,11,11,13,12,53,18,8,8,5,11,10,10,7,12,11,11,10,11,11,13,11,34,8,11,12,11,33,16,11,12,11,11,12,11,33,12,29,11,10,35,33,11,11,11,10,11,34,11,13,11,11,14,12,11,11,12,11,11,11,11,12,13,11,12,12,13,10,13,34,58,10,11,10,12,11,10,12,12,11,8,32,12
34,9,13,12,11,12,53,11,11,33,10,12,11,12,12,11,56,11,11,9,11,10,9,11,55,11,12,11,11,11,11,11,12,14,11,10,11,35,11,12,48,34,10,12,12,54,10,35,11,13,11,35,11,11,34,12,35,10,12,14,33,13,33,13,12,10,13,17,12,67,15,12,12,11,10,11,11,8,34,33,33,35,10,55,11,36,12,52,11,12,12,11,12,11,10,11,11,35,13,13,7,11,11,9,12,12,11,11,11,11,11,11,12,12,11,10,12,14,10,11,9,12,13,12,35,14,11,32
7,11,12,11,12,12,12,13,11,12,8,11,11,11,11,12,13,10,10,11,11,12,13,12,18,12,11,13,10,12,11,11,13,34,11,10,12,10,11,11,8,12,11,34,12,12,11,11,15,12,8,8,12,12,13,11,54,11,10,11,12,35,33,33,8,10,34,13,11,10,10,10,11,13,12,18,12,37,5,12,11,11,30,12,8,55,11,12,12,12,11,11,13,11,11,11,11,11,12,15,14,17,35,13,10,36,11,11,8,12,14,11,11,10,11,10,11,10,11,15,11,33,6,13,10,11,10,35
12,32,12,13,12,11,11,12,11,11,13,13,11,5,10,12,10,33,11,12,34,9,10,13,19,36,10,11,13,10,12,26,12,12,11,13,68,11,35,13,10,32,11,33,11,35,12,16,11,17,11,10,12,33,12,11,11,36,13,11,11,7,32,10,10,10,13,14,12,11,11,11,13,10,11,14,11,12,15,13,12,11,11,12,33,33,13,10,13,33,13,12,10,63,11,34,13,10,12,5,13,34,12,13,12,9,12,11,12,11,15,13,11,33,19,10,57,10,12,11,36,33,11,12,14,33,11,13
54,11,15,11,36,56,11,12,10,13,57,14,33,13,13,11,54,11,11,11,12,17,11,12,11,12,35,10,10,33,12,13,17,10,9,9,11,13,10,13,34,14,12,11,10,12,12,10,11,11,31,55,36,11,35,12,10,35,11,11,13,7,12,12,10,11,10,11,19,33,36,7,11,15,11,10,35,11,8,12,11,12,52,11,32,11,11,10,9,11,11,8,13,12,13,12,11,12,12,13,12,11,14,13,12,34,13,11,15,35,11,11,14,33,15,35,11,15,9,12,35,33,11,56,16,11,13,12
12,13,11,11,10,8,11,11,11,14,12,12,11,11,9,13,11,10,29,9,12,11,11,11,16,11,10,11,11,11,13,11,10,13,11,11,11,78,63,11,12,9,10,10,12,10,11,10,53,10,11,10,13,32,37,11,12,53,11,11,11,33,11,11,10,8,11,34,11,11,33,11,10,13,12,15,9,11,12,12,11,10,13,12,11,11,12,33,33,12,12,13,13,18,12,10,11,11,10,13,11,14,15,10,14,11,12,14,18,31,11,35,13,12,12,11,10,14,12,13,37,17,32,13,13,12,12,13
11,12,11,13,9,11,13,9,12,13,12,14,33,13,34,12,16,12,11,12,13,13,12,12,14,47,12,10,34,33,11,33,13,34,11,13,16,14,12,12,12,36,10,11,35,35,11,11,10,10,11,13,11,11,10,10,11,74,14,11,12,11,10,11,11,13,11,13,11,32,11,18,11,12,32,9,9,12,11,10,11,13,12,10,33,11,9,11,12,12,35,32,11,10,11,49,12,10,16,11,11,32,11,11,35,29,11,13,12,17,10,12,11,12,27,10,34,11,31,12,32,11,11,12,11,11,10,30
13,35,12,11,9,13,13,11,33,12,35,11,10,10,33,13,34,11,8,33,33,11,12,14,12,34,13,13,12,9,11,54,33,11,10,13,11,9,19,12,13,12,11,11,8,35,10,13,12,11,13,10,11,11,10,12,11,11,15,11,34,12,12,35,11,34,15,11,10,13,12,13,11,11,11,15,11,11,10,10,29,15,12,12,13,33,13,13,32,11,10,12,13,11,31,11,13,12,12,11,34,11,13,11,11,10,17,11,11,39,9,9,31,28,34,12,11,12,16,11,12,12,10,11,52,13,35,37
12,33,34,10,37,34,10,12,11,10,10,11,12,12,10,10,11,13,10,12,33,9,10,37,33,12,12,11,12,11,33,11,11,11,12,13,52,10,10,12,10,10,10,12,55,36,11,13,11,8,55,13,11,10,8,11,10,34,55,34,12,11,5,12,10,34,13,50,11,34,11,10,9,10,12,11,11,10,12,11,55,11,11,33,10,10,11,35,10,11,10,12,12,13,35,11,33,11,8,13,11,11,15,9,11,12,34,11,35,14,14,11,11,11,35,10,13,37,33,31,10,10,12,11,12,10,10,32
16,12,14,54,11,55,12,9,13,12,15,15,8,9,11,11,35,12,13,13,67,12,12,13,35,11,11,13,14,34,34,9,12,12,11,8,12,12,12,12,13,12,11,35,11,10,10,11,11,12,11,11,12,10,10,12,11,12,10,13,13,12,9,10,11,36,13,10,12,11,10,13,10,13,37,10,13,11,13,14,8,12,11,11,13,12,11,33,11,11,13,13,10,11,11,13,11,11,19,11,11,11,14,13,15,19,34,11,11,12,12,14,10,11,12,8,50,6,12,13,12,37,11,11,33,9,11,33
12,10,33,11,8,11,11,11,10,10,10,11,15,10,10,11,12,33,11,63,12,12,52,12,9,8,11,11,9,35,11,9,10,10,33,10,13,10,9,11,11,8,9,11,12,11,12,29,10,52,10,11,9,11,10,10,10,9,11,12,10,12,11,10,8,9,7,12,11,9,35,11,10,33,10,14,32,10,12,33,11,10,14,7,10,9,10,10,11,12,10,10,10,31,13,8,10,11,15,11,11,11,35,11,10,13,11,33,16,11,33,11,53,10,10,12,11,12,8,9,12,10,11,11,11,12,10,12
16,34,13,33,13,47,17,11,13,11,12,10,11,12,32,54,11,33,11,14,11,55,15,13,11,13,12,16,10,11,13,12,32,11,15,12,12,12,11,11,16,13,33,12,13,11,14,10,33,16,67,14,12,11,33,11,11,10,15,11,11,11,10,10,11,11,10,33,12,32,34,10,11,11,32,10,10,11,33,10,33,13,11,31,10,13,33,10,11,13,11,9,10,10,11,34,11,12,10,13,10,10,32,10,10,64,12,13,11,11,11,29,14,54,11,12,11,11,12,33,34,17,13,10,11,11,12,12
13,11,10,14,12,11,11,11,12,11,10,8,11,10,12,12,11,10,12,13,15,13,12,11,10,12,11,17,11,10,10,10,12,13,11,12,53,9,12,11,9,11,10,30,11,11,8,11,8,11,11,12,11,31,31,10,11,8,10,9,10,12,9,10,14,11,9,10,12,10,10,32,10,8,75,9,10,33,10,8,11,10,11,11,8,12,12,10,53,33,33,10,11,10,26,10,11,11,10,9,32,11,13,9,11,32,9,12,10,55,9,9,10,35,11,10,10,10,11,9,8,8,11,11,11,7,11,10
11,8,9,35,11,9,10,9,33,10,32,10,11,10,11,11,10,9,11,9,12,10,8,9,8,35,11,11,9,11,33,8,11,11,8,8,13,10,8,12,10,10,10,10,12,10,10,9,11,9,52,49,33,12,12,10,10,11,10,9,31,10,11,10,8,12,10,10,8,11,63,12,9,12,11,11,33,12,11,11,12,10,12,10,13,10,10,10,13,52,11,11,9,9,33,12,32,10,12,8,9,12,7,12,9,11,10,11,11,10,12,11,11,10,9,10,7,11,10,11,29,11,11,8,9,9,8,11
