21,15,21,35,35,14,20,21,37,36,17,38,20,20,35,18,21,17,17,20,20,36,16,17,55,19,21,56,18,21,37,18,17,22,19,35,34,22,35,21,21,33,18,36,37,18,19,36,21,16,35,57,14,18,21,36,16,19,19,15,20,18,19,21,36,19,17,21,19,20,20,19,13,34,13,39,35,20,21,37,20,35,19,21,21,38,14,17,19,19,37,37,21,17,37,20,36,20,17,19,20,20,35,35,19,13,18,16,19,19,19,37,17,19,13,35,36,36,21,36,15,37,39,37,20,36,19,21
13,16,38,38,36,17,21,21,37,15,21,36,17,35,17,15,15,14,20,17,19,20,35,15,56,20,18,18,14,36,36,21,16,19,20,33,19,14,35,19,35,35,35,33,18,35,38,17,19,21,19,15,17,21,57,35,15,34,19,37,22,35,36,56,14,15,13,33,14,18,14,17,19,55,20,13,53,19,22,21,19,21,37,19,22,57,19,35,14,38,14,19,19,17,16,19,17,15,34,14,55,17,21,21,17,59,71,21,16,18,21,15,12,37,20,20,21,19,17,16,17,21,35,20,18,16,22,15
21,36,37,21,19,21,20,17,20,29,19,35,36,20,21,37,37,21,21,21,21,21,57,21,21,21,17,23,21,18,15,21,18,15,34,21,20,20,18,16,14,17,17,17,18,17,21,14,20,16,20,36,19,21,20,19,15,17,8,21,37,39,21,20,20,20,19,52,37,35,17,17,17,19,22,35,18,19,19,21,37,55,15,21,20,36,38,21,13,17,20,36,37,35,21,20,58,19,19,19,37,21,18,36,19,17,19,57,16,35,20,13,55,35,21,21,21,37,57,16,37,19,21,18,21,17,21,35
60,36,21,22,21,20,21,21,21,18,21,39,22,39,22,22,28,35,22,35,22,17,37,17,15,21,29,37,39,19,23,20,19,18,20,22,35,21,21,21,20,39,20,21,20,36,20,21,13,15,15,18,22,19,17,17,39,35,37,35,19,36,19,15,21,19,20,55,37,21,21,23,35,19,21,21,19,16,15,17,15,21,55,36,13,35,55,19,20,21,35,21,20,36,16,20,21,36,37,13,21,35,35,17,20,19,21,17,12,19,19,35,13,15,20,20,35,21,20,21,21,20,21,35,19,19,17,19
40,36,21,21,22,17,21,21,21,39,23,23,38,21,21,19,20,22,18,55,21,38,39,20,22,20,37,20,35,22,20,18,36,21,22,21,20,19,75,20,15,39,21,20,39,19,19,8,37,20,23,20,21,20,20,20,39,38,22,21,21,21,20,38,22,36,21,61,19,38,56,21,22,62,21,40,41,20,20,37,40,22,21,19,39,42,19,20,38,21,37,19,36,57,22,19,21,24,37,21,21,22,37,16,21,37,21,20,22,21,18,23,21,20,21,22,23,38,40,21,21,38,36,21,24,21,20,17
16,21,16,20,19,20,21,55,13,13,21,21,17,19,17,18,20,15,36,15,20,39,19,21,32,17,15,33,21,37,21,20,18,17,14,21,78,18,14,21,15,17,22,36,37,67,19,19,35,16,21,19,16,56,35,58,22,38,36,57,13,19,21,20,34,20,19,20,21,22,37,37,21,21,19,39,37,82,21,40,22,21,37,37,17,39,20,19,21,22,21,21,21,20,21,20,22,20,22,22,35,23,21,20,22,36,21,22,21,19,20,21,23,21,21,21,20,59,21,19,21,38,15,20,37,34,37,37
19,19,21,36,20,21,14,20,20,38,21,20,36,19,15,20,20,21,21,20,21,21,57,22,40,21,22,39,37,36,21,38,20,21,37,20,38,20,37,21,21,21,56,57,19,35,20,38,21,22,19,21,20,57,19,22,38,59,21,21,21,21,37,21,22,38,21,36,22,22,20,20,23,36,21,20,19,20,20,21,20,36,21,21,19,19,19,36,23,36,21,18,36,21,39,19,20,20,17,17,21,17,19,21,21,19,20,54,16,19,22,18,17,21,38,35,36,18,20,23,20,54,20,17,37,14,22,18
38,21,39,21,20,40,56,22,22,21,20,20,22,55,21,38,22,21,21,21,21,80,23,20,20,19,17,57,21,21,40,21,35,19,37,18,38,20,23,23,21,21,21,21,21,21,8,55,37,22,22,21,39,21,16,39,22,13,21,16,19,21,21,37,21,37,20,22,35,20,36,17,37,21,21,37,21,20,21,36,21,19,19,35,19,36,20,39,19,21,19,35,19,22,38,22,36,20,19,20,20,20,21,17,20,19,21,35,37,22,20,20,21,21,20,16,37,21,21,37,38,15,81,37,21,20,17,15
14,37,36,35,18,21,20,21,20,36,15,23,21,56,57,21,19,36,21,55,21,37,19,21,20,37,37,21,39,17,37,19,21,18,20,19,16,21,20,36,57,16,40,37,19,38,21,21,21,37,36,38,37,22,20,37,37,77,19,19,20,38,21,8,20,21,20,37,22,37,20,21,39,39,36,38,20,59,20,20,38,21,20,35,21,59,19,22,20,22,37,21,19,15,22,21,16,20,23,21,19,21,21,57,21,21,37,19,21,57,17,36,35,17,20,14,38,15,21,21,21,37,19,14,36,17,37,18
23,21,58,22,23,20,21,38,21,21,22,20,57,34,21,20,21,20,19,20,21,22,21,36,15,15,19,38,21,18,15,18,21,35,20,35,20,18,14,36,15,38,34,37,20,39,37,20,17,24,21,19,21,21,21,35,21,21,22,20,30,13,56,16,19,23,14,19,14,33,37,35,38,21,20,18,37,21,17,36,20,23,38,20,19,37,22,37,19,36,21,38,13,18,22,15,19,20,21,22,21,19,21,19,52,19,55,19,22,20,21,35,20,36,20,37,18,21,34,20,37,39,20,22,37,21,36,20
37,19,17,15,19,35,35,21,18,35,35,34,35,17,22,17,15,21,20,38,13,21,19,72,19,19,36,35,36,36,37,18,35,37,21,19,36,35,22,19,18,21,20,37,19,57,58,20,14,17,20,20,37,37,18,20,18,19,36,22,20,21,19,21,21,36,18,19,21,22,22,20,20,21,36,18,19,22,19,37,38,21,17,21,21,39,18,36,36,20,20,20,19,21,19,20,19,21,21,21,19,20,21,36,36,37,18,22,19,19,21,19,21,36,20,15,65,22,21,38,21,35,38,20,21,21,19,35
23,21,20,39,36,21,57,38,20,20,20,20,59,18,39,21,37,8,19,23,21,56,21,39,33,37,21,20,21,23,37,36,37,23,37,21,19,36,20,23,23,23,19,19,35,37,21,35,35,36,37,17,37,19,36,18,36,19,35,17,22,37,17,37,21,36,37,15,13,55,21,9,17,35,36,19,21,38,20,34,14,21,19,15,7,37,36,22,21,21,36,39,20,67,20,21,18,20,17,36,21,55,35,22,38,20,19,18,38,21,69,20,22,57,19,20,14,21,17,36,20,20,20,21,17,21,19,37
19,18,34,77,21,21,22,21,36,19,19,21,15,15,18,36,21,22,21,19,21,21,36,37,21,21,17,37,36,35,67,56,19,21,21,37,18,18,16,16,19,17,22,38,34,19,21,21,19,22,57,54,18,37,35,23,20,21,20,36,19,19,56,37,36,20,21,20,14,20,17,34,36,13,37,21,21,21,19,21,18,37,37,36,20,35,17,21,21,18,37,18,20,20,13,18,36,21,36,19,19,37,37,35,38,21,39,18,37,20,35,14,37,19,9,9,17,17,57,15,20,21,17,36,21,37,67,18
21,37,16,37,20,22,22,19,19,18,38,36,37,35,19,17,20,13,17,21,20,19,20,55,33,21,20,15,37,37,21,19,14,56,22,20,19,36,39,37,20,19,16,20,78,19,17,40,21,54,15,19,39,13,21,8,21,15,37,19,18,20,19,19,18,14,20,33,8,18,17,36,13,17,18,20,21,35,21,15,21,39,19,36,19,15,21,18,37,19,23,18,21,21,36,37,21,40,19,37,20,21,21,21,21,17,20,22,15,17,35,38,19,58,16,35,23,21,22,21,23,59,21,19,21,21,37,20
