10,10,3,2,10,2,11,2,10,10,10,11,11,2,3,10,2,11,2,3,2,11,10,2,3,11,10,2,2,3,9,2,11,10,10,2,2,3,2,3,10,2,3,3,10,10,2,10,9,3,9,10,2,3,3,2,4,3,2,11,10,2,16,2,10,3,11,2,17,10,10,10,2,10,10,2,11,10,2,3,2,10,2,11,2,10,3,11,3,2,10,10,10,10,10,2,2,11,3,2,10,3,10,10,2,2,10,2,10,3,3,2,10,3,11,9,2,11,3,17,3,16,2,10,10,11,2,10,3,3,2,3,2,3,2,2,2,4,2,10,2,10,2,10,10,3,3,3,10,3,3,2,16,2,2,10,10,10,2,2,2,10,3,2,2,10,9,3,10,10,10,3,2,10,10,15,2,10,10,10,10,10,11,2,10,2,2,3,16,10,10,2,10,3,3,10,3,2,3,10,3,2,3,3,2,9,9,10,3,10,3,10,10,10,2,2,3,3,10,3,2,2,10,10,10,10,10,9,2,3,10,2,10,2,10,2,10,10,10,2,3,2,2,10,10,2,10,2,3,7,3,2,2,10,3,2,10,3,2,2,9,11,10,3,3,3,10,2,16,2,10,3,2,2,10,2,2,10,2,2,2,3,11,3,10,10,10,2,10,10,10,10,10,10,9,16,9,10,11,10,10,10,3,3,2,9,2,3,3,10,2,11,10,2,3,3,3,10,16,11,10,3,3,2,10,9,10,3,10,2,3,2,2,9,10,10,2,10,2,2,10,3,10,11,10,10,3,10,11,11,11,10,9,3,11,2,2,10,3,10,10,3,10,10,2,3,10,10,3,10,16,11,3,10,2,15,10,10,10,2,2,3,9,2,10,10,2,2,3,2,10,2,10,3,3,3,3,10,3,10,9,2,2,3,15,10,11,10,2,10,2,3,9,10,9,9,16,16,10,2,10,10,2,3,10,3,2,10,2,2,17,2,10,3,7,10,2,2,10,2,10,3,2,2,3,10,10,2,3,3,10,2,2,10,10,2,10,10,2,10,2,10,2,2,3,10,10,10,10,11,16,10,2,2,2,2,2,11,9,2,2,2,2,2,2,9,2,10,2,3,10,10,3,10,10,10,10,10,2,3,3,10,15,10,2,3,3,2,2,11,2,10,2,10,2,10,2,2,10,10,2,3,2,2,3,3,16,15,2,16,16,2,3,9,2,10,10,16,2,15,2,9,10,16,3,2,10,9,10,2,3,10,2,2,2,16,2,3,2,2,11,10,10,11,10,2,10,10,2,3,10,10,3,16,10,2,3,3,2,2,3,3,3,3,3,10,2,10,11,2,2,11,10,2,16,10,2,2,2,2,11,2,10,10,2,11,10,2,2,2,3,2,2,2,10,10,2,2,15,2,2,2,3,3,2,16,2,3,2,3,10,3,10,9,3,2,2,2,16,3,10,16,10,10,2,10,3,10,2,2,3,3,2,9,16,10,10,3,10,11,2,10,2,11,2,10,2,2,2,2,11,2,10,16,15,10,10,16,2,3,10,10,10,3,16,10,10,2,3,2,2,9,3,3,2,2,10,3,3,10,2,10,2,9,10,2,9,2,9,2,10,9,10,10,11,10,10,10,3,10,2,2,3,10,11,2,3,2,3,10,9,2,3,10,2,10,10,10,2,11,2,2,2,2,2,3,3,3,10,2,10,10,10,10,2,16,2,10,2,2,2,2,3,2,2,3,2,2,2,3,17,10,2,16,11,16,2,2,3,10,2,2,2,2,3,10,10,10,16,2,2,10,10,3,2,10,10,10,11,10,3,10,3,3,11,2,10,3,2,9,11,2,10,10,2,3,3,10,10,2,10,10,10,10,15,3,2,16,10,3,3,2,10,2,2,3,10,10,3,3,10,2,3,3,2,2,2,9,10,17,10,10,2,9,2,3,10,2,3,3,2,10,2,10,3,2,10,3,3,10,10,3,16,2,9,2,2,3,3,10,2,10,2,9,2,10,2,3,3,3,3,2,3,2,2,2,10,2,10,6,16,9,2,7,10,16,2,10,2,10,10,2,3,10,11,10,2,3,3,2,15,16,3,3,11,10,2,2,2,10,10,3,3,3,10,10,10,2,11,2,10,3,2,3,3,10,10,10,2,16,10,10,3,2,10,3,2,10,3,2,10,2,2,3,2,3,2,10,10,9,3,2,2,3,10,16,2,10,18,11,2,2,9,10,2,9,10,2,10,2,11,2,2,3,3,16,10,10,3,11,3,2,3,11,10,2,11,10,2,2,9,16,10,9,11,10,2,3,11,10,2,10,10,10
10,10,10,10,3,11,9,16,10,11,2,2,2,10,2,3,10,10,2,10,10,10,3,2,10,11,10,2,2,10,17,2,2,11,2,11,10,3,10,2,16,10,10,2,16,10,10,2,2,3,10,3,3,3,10,2,10,3,2,2,10,3,2,2,2,2,2,2,10,10,11,10,3,2,10,2,2,10,10,11,10,10,2,2,10,2,10,3,11,10,11,3,10,10,2,10,10,3,10,10,10,2,3,3,16,3,2,2,3,11,2,10,9,10,16,10,2,10,10,9,2,10,11,10,11,3,7,2,2,3,10,10,2,2,11,2,10,2,10,10,11,10,9,2,11,2,16,9,2,2,11,9,2,10,10,11,3,10,11,10,10,10,10,10,2,3,10,2,3,2,2,10,10,16,2,2,9,10,10,9,10,2,10,2,11,3,3,2,3,10,10,3,3,3,10,3,2,2,2,2,2,10,2,3,3,2,2,10,3,2,10,2,10,10,2,3,10,2,3,3,11,3,10,2,9,3,2,2,2,2,2,3,3,10,9,10,16,10,10,2,10,10,3,2,3,9,3,11,2,2,2,10,2,2,10,2,10,2,10,10,10,11,10,10,11,10,10,10,10,2,10,10,4,10,2,10,10,10,3,3,2,11,2,10,10,10,3,2,2,2,9,10,3,2,15,16,2,3,2,10,2,2,16,9,10,10,10,3,3,3,2,9,10,10,3,2,10,10,2,2,3,2,10,10,10,9,10,3,3,10,2,3,9,10,10,2,10,2,3,3,7,2,2,9,3,2,10,10,16,10,2,10,2,2,10,10,10,3,2,10,2,2,10,10,2,10,2,2,3,10,2,2,2,10,15,2,2,10,10,9,11,10,3,2,10,2,2,3,2,3,15,3,3,10,9,2,3,2,3,10,2,10,10,3,10,16,2,16,2,3,2,3,9,10,10,9,2,2,2,3,10,10,2,3,3,10,11,10,2,3,10,16,16,10,2,10,10,3,3,10,10,10,2,2,2,3,2,2,2,2,10,9,11,16,2,10,9,2,2,2,11,10,10,2,2,3,10,2,3,2,2,10,2,10,10,9,2,3,10,2,2,10,11,2,2,10,3,10,2,2,2,3,10,10,2,2,2,11,10,11,3,10,3,9,2,9,2,3,10,2,3,2,3,3,3,3,10,3,2,16,3,3,2,2,2,2,10,11,10,2,11,10,2,3,2,10,2,10,2,2,2,10,11,2,2,2,2,3,3,2,10,2,2,10,3,9,16,3,9,15,3,10,10,3,3,2,10,10,2,10,16,2,3,9,9,11,2,3,2,2,2,3,2,2,2,10,3,3,2,3,2,2,3,10,10,2,16,2,10,17,10,3,10,10,2,2,3,10,10,10,2,10,11,3,2,11,10,2,3,10,2,10,2,2,10,2,16,3,2,10,10,2,9,11,10,2,3,2,2,10,2,10,10,2,10,2,10,3,10,3,11,3,10,3,2,3,3,10,2,2,10,2,3,3,10,3,10,2,11,3,10,3,10,10,11,10,10,11,10,3,10,10,2,2,9,10,10,10,3,3,10,3,2,3,10,2,10,2,2,2,10,11,11,10,2,10,10,3,2,10,3,10,11,10,3,10,10,10,11,2,16,2,2,2,16,3,2,3,10,10,2,2,11,11,2,2,2,2,3,3,10,10,2,11,10,2,10,10,11,3,10,11,10,11,2,3,3,3,3,3,10,10,3,3,3,2,2,2,10,10,10,10,2,12,10,11,11,2,3,3,10,16,10,2,10,3,3,16,10,11,2,10,2,10,10,10,2,11,3,3,10,2,11,10,10,10,11,11,10,3,2,10,11,10,2,16,3,10,10,11,2,11,2,10,2,3,10,11,2,3,10,3,2,11,11,11,10,3,11,2,3,11,3,3,2,10,3,16,10,10,2,2,2,3,3,11,10,2,2,10,2,10,10,10,2,9,3,2,2,2,2,10,2,2,3,10,10,16,3,10,3,10,2,10,10,10,3,9,10,10,10,10,11,2,10,10,2,2,10,2,3,2,2,16,3,3,2,3,9,3,2,11,11,10,10,2,3,10,2,10,11,3,16,2,10,2,6,16,10,10,3,2,10,2,2,2,10,10,10,9,3,2,9,10,10,10,10,2,10,2,9,2,2,11,3,11,11,2,11,2,10,10,9,6,3,2,10,10,10,10,10,10,2,10,10,10,11,10,10,10,11,10,10,11,10,11,10,3,10,10,10,10,2,10,2,2,10,10,2,10,2,3,2,11,3,10,2,9,3,10,2,10,10,17,10,10,10,2,10,3,10,9,16,10
10,2,10,16,3,10,2,9,3,2,10,10,11,2,11,2,10,10,11,3,10,10,2,10,10,10,11,3,11,2,3,11,2,10,2,10,10,11,11,3,11,10,9,11,3,3,3,2,3,10,9,3,10,10,11,11,10,10,10,10,10,10,10,10,3,3,10,2,10,11,3,3,11,3,10,10,11,2,10,11,10,10,2,10,10,10,3,10,10,10,10,11,3,10,11,11,11,10,10,10,10,10,10,10,10,10,10,11,3,10,10,10,10,3,11,2,10,10,10,3,10,11,2,11,11,10,11,10,10,10,10,10,3,10,10,2,10,3,10,10,10,10,2,11,10,2,2,10,3,10,10,10,10,10,2,10,3,2,10,10,10,10,3,10,10,3,11,10,3,11,11,11,10,2,11,11,10,3,10,10,3,10,10,3,2,11,9,10,11,9,10,10,2,10,3,10,10,10,10,11,10,2,10,10,10,10,2,10,10,2,2,3,2,11,10,10,11,3,3,10,11,10,10,11,2,2,2,10,10,11,10,11,16,11,10,3,2,2,10,11,11,10,10,9,11,11,3,11,2,2,2,2,3,2,7,2,2,3,11,10,2,10,3,10,2,2,10,2,2,10,9,10,11,3,10,10,11,10,10,2,9,17,2,11,2,2,10,17,3,16,10,2,10,10,2,16,3,2,2,3,3,3,3,10,10,10,11,2,3,2,3,2,2,10,3,2,10,2,2,2,10,2,10,10,2,2,10,2,10,10,10,10,10,11,2,10,11,11,10,2,2,10,11,10,11,10,2,11,11,3,10,2,2,2,3,3,2,10,6,10,2,10,2,11,11,11,3,10,2,3,3,2,2,6,10,10,11,3,2,11,2,10,2,16,2,2,2,2,3,3,3,10,3,2,11,11,2,10,10,17,2,11,10,9,16,2,11,2,10,2,10,2,3,2,2,10,2,10,10,11,10,10,2,10,11,3,11,10,10,11,10,10,10,16,2,11,10,2,10,2,2,3,10,2,10,11,3,3,11,3,2,11,2,2,2,2,3,10,3,10,2,2,11,3,10,2,10,10,11,3,10,2,2,11,10,2,11,10,3,10,3,3,10,3,10,10,3,11,3,9,3,2,10,2,10,10,11,10,2,2,3,10,10,2,10,2,10,10,2,16,2,10,2,10,10,2,10,10,10,16,16,3,10,10,10,2,2,10,2,10,10,2,10,2,10,3,2,11,3,10,10,2,2,2,3,10,3,10,3,2,2,10,10,2,11,10,2,10,16,3,2,2,11,10,3,10,2,9,10,10,2,3,10,11,10,2,11,10,16,3,16,10,2,10,10,10,2,11,11,10,3,2,10,11,11,11,2,2,3,2,10,9,3,10,2,10,3,10,10,2,3,2,2,2,10,2,11,2,2,3,11,3,10,2,2,10,10,2,10,2,11,2,3,11,3,3,16,2,2,3,10,3,10,10,3,10,2,10,2,10,10,10,11,10,10,10,11,2,3,3,10,10,2,11,10,10,10,11,10,11,2,11,11,2,10,11,18,10,10,2,2,11,11,10,10,10,3,10,9,2,16,10,2,10,3,10,2,3,2,11,6,3,11,2,2,2,10,2,17,10,10,10,10,2,10,3,11,3,10,10,3,10,11,10,2,2,10,2,9,11,10,17,11,2,16,3,10,11,10,10,11,10,2,3,10,10,10,2,2,3,2,10,2,10,10,2,10,11,10,16,3,2,3,10,10,10,2,2,10,2,10,10,2,3,2,10,11,2,2,2,10,3,10,10,10,2,10,10,3,2,10,2,11,10,3,10,3,2,2,10,2,2,10,10,10,3,6,10,3,2,3,3,3,16,10,10,10,10,2,10,10,3,11,10,2,3,2,2,11,10,2,3,16,16,2,10,3,2,11,10,2,2,10,10,10,3,2,2,10,11,3,10,2,2,3,3,10,10,3,2,11,10,10,10,2,2,3,2,10,3,10,3,11,2,2,2,2,10,10,3,2,10,10,2,10,11,11,10,10,10,2,10,10,2,10,3,2,11,2,10,11,10,11,2,3,10,10,10,11,11,3,2,2,11,3,3,11,10,2,11,3,2,2,10,10,10,10,10,3,11,11,10,11,10,2,2,2,10,2,3,10,10,10,3,10,2,10,10,11,10,2,10,2,10,16,3,3,2,10,10,2,10,10,2,11,10,10,3,3,3,2,3,10,10,10,3,2,2,3,11,2,2,11,11,3,11,3,2,11,10,11,10,10,10,3,10,10,11,10,11,10,10,2,3,3,10,2,2,2,10,3,10,3,10,3,10,9,10,10,10,10,3,10,2
16,2,10,3,3,2,2,2,2,9,2,10,10,10,10,2,9,3,2,2,10,10,10,2,2,2,10,9,3,3,10,16,11,10,3,10,10,10,2,2,10,9,2,10,10,2,10,10,10,2,10,10,10,23,10,10,2,2,10,2,2,2,10,10,10,10,10,15,10,2,10,10,10,10,10,10,3,11,3,10,10,11,10,2,3,10,11,3,10,10,10,10,10,3,2,2,2,7,2,3,10,10,10,3,10,2,10,9,2,10,11,2,10,2,10,10,10,10,3,10,3,2,10,10,2,2,10,10,3,2,2,10,10,16,2,10,2,3,9,10,10,10,11,2,2,3,3,2,10,2,10,16,11,2,10,2,3,10,11,16,2,10,3,2,10,9,2,10,10,9,2,10,11,10,3,2,2,10,11,11,3,10,16,2,2,3,10,11,10,3,10,10,10,10,10,10,2,11,10,10,3,11,3,2,3,11,10,3,2,3,2,2,3,2,2,2,2,10,10,11,10,10,2,11,10,10,2,11,2,2,11,2,11,10,2,2,10,2,3,10,16,2,10,10,2,2,2,11,10,3,10,11,2,10,11,2,10,10,2,2,10,2,11,10,11,18,11,11,10,10,10,10,3,10,11,9,10,11,16,2,10,3,3,2,10,2,10,3,2,11,2,10,10,3,2,3,11,2,10,2,2,10,10,11,11,2,11,3,17,10,3,2,10,10,3,11,11,3,3,3,10,9,2,10,10,2,2,2,11,10,2,2,3,2,2,10,10,2,3,2,16,10,3,11,2,10,7,10,2,11,2,2,3,3,10,2,2,2,2,3,10,10,11,10,10,10,10,10,3,2,10,10,2,2,2,10,10,10,10,3,10,11,3,10,2,9,3,11,10,2,10,2,15,11,2,10,11,11,10,2,2,10,2,3,10,2,10,11,10,11,2,10,2,10,10,3,2,2,3,10,10,2,11,3,10,2,2,3,10,10,2,10,3,11,3,10,2,10,2,9,11,10,2,10,2,3,11,16,3,2,9,11,2,10,10,2,7,10,2,2,2,2,2,2,2,2,16,9,3,10,10,17,2,10,3,2,2,10,16,2,3,2,10,10,2,2,2,10,2,2,10,2,10,2,3,10,2,2,10,2,10,3,10,17,2,10,10,11,2,16,2,3,16,10,3,16,10,10,10,10,11,9,11,10,2,2,10,16,10,2,11,2,2,10,2,2,3,3,3,10,2,2,2,16,2,10,3,2,3,2,2,3,10,16,2,16,10,11,9,2,2,10,2,10,2,9,10,3,10,2,2,10,2,2,2,11,10,11,11,11,2,3,10,3,3,10,16,2,2,17,3,2,3,10,3,3,2,2,2,3,10,3,10,10,3,11,3,10,11,9,3,10,9,3,10,9,10,2,2,3,2,3,16,2,10,3,2,16,10,3,10,11,2,2,3,10,11,10,3,10,10,2,3,10,10,9,11,10,3,10,2,10,2,2,2,10,10,11,3,10,3,3,10,2,10,2,2,11,3,9,10,2,2,10,2,2,10,10,16,2,2,2,2,2,10,2,9,10,2,2,2,2,2,2,3,2,10,10,2,2,10,10,2,10,10,3,3,10,2,3,10,2,2,2,2,2,10,2,10,3,2,2,11,11,10,11,3,11,10,10,16,10,2,10,10,3,3,2,11,9,10,11,2,2,10,10,11,3,2,10,10,3,3,2,3,11,2,2,10,10,10,10,2,10,2,10,3,3,3,2,10,11,11,2,11,3,10,10,10,3,10,10,2,2,10,10,9,10,10,10,10,3,3,11,3,10,10,2,10,11,3,3,10,10,10,10,10,3,10,2,2,2,11,10,10,3,2,11,11,2,11,10,10,10,10,11,10,2,2,11,10,10,3,10,11,6,10,10,2,2,3,2,2,10,2,3,2,3,10,11,3,10,10,11,9,2,10,11,3,3,10,2,11,10,2,10,11,10,10,3,10,11,3,3,2,2,2,10,10,2,3,10,3,10,3,10,10,3,11,10,10,2,10,9,2,10,2,10,3,2,10,2,2,10,10,10,3,2,3,3,2,2,10,10,10,2,2,2,3,10,3,10,10,10,3,10,3,9,2,10,7,10,10,2,10,9,2,10,9,11,3,2,11,10,10,3,3,2,11,10,3,11,3,11,10,10,10,11,2,2,2,2,11,10,3,10,3,10,2,2,17,11,10,2,2,11,10,9,2,3,16,10,2,10,10,10,11,2,10,10,2,10,10,2,2,3,11,16,2,2,2,2,11,2,11,10,10,3,11,2,17,3,3,10,2,2,2,2,3,11,10,10,3,2
