21,20,21,39,22,37,36,19,22,23,38,21,58,23,22,24,20,9,21,41,20,16,57,23,15,20,37,35,25,20,21,61,57,36,23,34,21,21,19,82,20,17,23,20,37,19,21,37,20,22,23,20,42,22,37,23,23,37,21,39,21,14,18,34,15,21,35,17,19,36,13,23,38,37,21,55,21,43,17,22,23,21,8,20,20,37,19,87,17,58,37,60,21,14,21,19,38,53,21,19,23,21,17,23,21,37,36,21,22,13,17,21,19,39,21,57,22,40,23,18,18,18,41,20,20,19,21,17
42,37,36,22,22,23,53,41,17,23,38,17,23,21,21,40,40,21,19,38,14,22,36,20,40,57,36,4,39,39,21,22,86,20,23,58,17,38,19,21,23,38,20,22,39,19,36,21,37,36,20,55,38,21,18,21,17,38,22,23,35,23,23,21,38,57,19,37,21,22,21,22,36,21,19,24,21,21,19,21,40,37,21,38,20,37,38,41,40,21,8,23,39,21,21,14,22,24,36,42,37,39,23,22,21,39,23,19,25,19,23,21,21,23,22,21,21,20,23,39,23,23,21,38,76,38,22,21
39,15,22,14,23,19,22,18,39,23,21,22,37,22,20,19,14,21,40,21,23,22,23,39,23,14,55,20,56,21,14,58,19,36,20,17,8,37,39,21,22,37,38,21,21,36,76,57,14,23,19,57,36,23,37,21,37,21,38,21,18,21,14,17,39,17,21,14,23,21,20,37,21,58,18,37,20,23,20,37,35,23,22,23,36,19,36,23,21,19,19,21,23,35,22,22,17,22,35,38,22,37,21,37,21,58,36,17,21,20,20,24,66,36,38,20,37,23,36,21,40,20,20,17,19,36,35,20
39,22,22,41,21,20,41,3,21,21,37,19,82,39,16,56,23,21,21,21,76,19,23,23,21,38,22,21,22,38,20,37,23,38,22,36,23,36,23,36,37,21,58,24,19,39,25,39,56,20,21,23,23,21,19,24,37,23,22,42,21,22,21,19,61,39,23,19,35,57,21,21,39,20,21,23,40,21,37,22,23,30,21,19,18,18,21,19,21,23,41,40,21,39,21,20,37,22,23,22,21,40,22,39,22,15,23,23,80,22,20,41,23,38,22,40,61,23,21,23,23,20,21,19,23,19,36,21
21,22,38,36,24,38,23,3,19,20,36,21,36,21,3,41,36,20,39,21,36,20,22,23,20,39,23,38,21,39,24,37,23,36,37,40,21,23,23,19,19,37,40,20,36,35,20,21,20,22,35,14,2,37,36,57,20,21,20,21,40,37,37,8,37,21,20,22,21,38,24,22,19,23,22,19,21,56,22,37,38,57,22,38,37,21,20,37,20,22,37,21,19,23,37,19,17,22,38,19,23,63,37,23,21,35,23,23,22,22,16,23,17,38,23,21,21,13,23,9,39,38,21,20,23,19,19,39
20,37,37,21,21,36,18,35,22,21,36,39,20,77,23,41,21,21,58,18,37,23,21,19,22,58,36,15,23,21,37,23,19,21,20,37,23,22,23,36,37,58,23,20,37,23,22,25,21,79,37,22,37,21,37,17,21,21,37,21,38,22,21,40,54,37,19,56,3,22,41,20,20,34,23,38,39,25,21,17,21,21,19,36,19,23,21,38,39,21,37,23,20,36,14,16,24,36,19,21,39,17,21,23,21,23,37,23,21,21,38,19,23,20,25,23,41,24,38,21,21,23,80,21,23,21,3,36
37,60,21,3,24,22,22,58,19,23,22,39,23,23,23,53,38,23,22,23,21,23,20,23,21,21,20,21,42,39,20,3,23,23,57,21,21,3,23,21,14,56,20,22,43,22,38,61,22,23,60,37,22,19,21,22,23,37,37,23,21,21,20,23,19,22,21,24,41,21,29,21,21,21,21,23,21,20,8,57,20,22,41,36,22,21,39,23,21,22,20,2,21,36,23,37,21,38,21,23,25,24,38,20,21,22,21,37,22,21,21,23,10,21,56,20,57,60,39,22,22,19,21,39,23,23,23,23
22,21,19,19,39,20,18,21,22,37,56,23,21,22,19,23,23,20,20,23,19,19,39,19,37,15,21,20,7,23,23,40,19,22,21,57,39,41,21,20,23,21,21,38,23,37,38,23,19,42,35,21,38,21,20,19,42,34,21,21,21,19,18,18,22,20,21,75,38,23,36,39,38,13,20,17,23,57,20,19,22,23,21,25,22,39,40,20,21,23,41,21,36,37,20,20,24,21,39,25,22,24,21,21,21,23,21,39,40,21,15,21,23,18,20,22,22,22,21,17,37,21,23,40,23,21,20,23
42,39,8,21,19,23,24,23,39,39,24,21,36,23,20,15,21,20,41,39,19,20,40,39,22,38,24,19,36,17,22,57,21,37,37,39,23,21,20,22,21,23,19,37,15,21,41,24,21,58,40,24,25,38,22,9,23,19,21,40,21,22,24,23,23,22,22,18,23,23,22,20,23,21,21,78,38,24,19,20,23,37,39,22,19,42,21,21,24,23,23,23,59,23,22,21,40,19,22,18,42,23,23,37,20,39,23,37,57,38,23,22,23,38,19,21,21,21,20,19,21,20,19,39,20,22,17,40
39,21,36,23,13,21,55,22,21,24,19,17,21,19,38,29,35,19,41,38,22,35,39,36,21,19,38,22,39,16,38,14,18,22,37,19,21,17,57,36,19,14,21,21,37,22,21,37,22,35,20,38,41,20,20,37,58,18,37,19,21,17,15,58,22,19,16,23,21,21,23,19,60,18,77,21,56,18,13,37,20,15,37,20,21,20,22,23,21,22,21,20,14,21,19,36,21,39,21,19,19,20,21,19,20,18,22,20,20,21,20,39,8,39,40,35,78,12,17,15,36,19,20,37,22,21,23,20
23,22,21,23,40,23,23,25,23,20,36,19,38,2,37,57,40,22,12,39,21,22,37,21,16,20,18,21,23,21,21,20,39,23,36,38,39,21,21,23,36,41,23,23,21,21,23,38,23,21,21,19,41,31,19,21,24,22,19,3,21,21,19,21,83,22,21,23,24,21,21,43,39,17,38,23,58,19,22,4,25,23,25,19,40,22,82,17,20,20,21,38,40,20,59,20,38,54,56,21,21,41,23,23,40,17,19,38,21,37,20,21,21,37,23,40,58,22,62,42,20,77,23,20,21,58,21,22
21,20,41,19,21,22,22,22,23,21,21,41,39,21,21,43,3,23,21,19,35,3,38,41,23,22,23,25,23,21,25,21,21,59,22,19,39,24,20,21,36,38,24,21,21,18,23,19,22,20,22,23,24,22,21,82,41,21,39,23,23,38,40,24,20,23,41,24,19,58,21,64,23,23,9,36,38,21,38,21,41,22,20,39,22,21,21,38,21,22,19,41,21,39,21,22,3,17,20,21,41,21,40,23,22,23,38,36,21,21,20,15,20,22,22,36,23,39,42,20,18,21,22,21,22,23,21,39
