2,3,18,18,17,19,4,3,19,2,18,2,2,2,2,17,19,19,3,2,2,18,3,3,2,3,3,2,2,2,18,3,18,2,19,3,2,2,2,18,3,2,2,4,2,2,3,2,2,2,2,3,19,2,3,18,2,18,3,2,2,3,2,2,16,18,16,19,19,17,19,19,3,2,2,2,18,17,18,16,19,18,2,2,18,18,18,17,18,2,3,2,17,17,2,2,2,2,2,2,18,17,2,2,2,2,3,18,19,17,17,17,2,2,18,18,2,16,18,18,18,2,2,18,2,17,2,19,17,17,18,16,18,20,17,18,2,3,2,3,2,3,2,3,2,17,2,17,2,2,2,2,3,3,2,17,2,2,3,19,18,3,3,2,18,18,17,18,2,17,17,17,18,2,2,2,2,2,2,17,17,16,18,18,18,18,17,18,2,18,2,16,18,18,3,17,2,18,18,19,16,2,18,17,18,18,2,17,3,3,4,18,3,3,2,3,18,18,2,2,3,18,18,18,2,2,18,2,18,18,2,2,19,19,18,19,2,19,2,17,19,2,18,2,17,2,2,17,2,2,2,18,18,17,2,2,17,2,2,2,2,19,17,19,2,18,2,2,19,18,2,2,2,2,3,2,17,17,18,16,2,2,2,2,16,16,18,17,2,2,17,2,18,18,17,18,18,3,17,18,17,2,2,19,17,2,18,17,2,2,2,2,17,18,17,2,18,18,18,19,19,17,18,18,3,2,4,2,18,2,2,2,2,17,2,18,17,3,18,18,2,2,3,3,2,2,19,17,17,17,2,19,2,17,2,3,4,3,2,18,2,19,18,4,2,17,2,18,2,17,3,2,17,3,17,2,18,2,18,18,17,3,17,17,2,18,18,2,18,2,2,18,2,3,3,18,18,2,2,17,17,2,2,2,17,18,2,3,18,2,2,2,17,2,2,2,18,2,17,17,2,18,2,2,2,18,2,17,3,18,18,18,17,17,2,2,2,3,18,2,19,2,3,3,2,18,2,17,18,18,17,3,17,18,3,2,18,2,2,2,18,17,2,2,3,19,18,3,3,18,18,19,16,2,2,2,2,2,2,18,2,2,18,3,2,18,17,17,2,2,18,18,2,2,18,2,2,17,3,17,18,3,17,18,18,2,17,2,2,2,18,2,2,2,2,2,3,2,2,2,6,3,3,2,2,2,3,2,2,3,2,3,2,3,2,2,2,3,2,19,4,3,2,18,2,4,18,2,3,2,17,3,2,3,2,3,18,2,3,2,2,2,3,3,2,3,4,18,17,2,2,2,3,2,3,3,2,2,20,3,3,2,2,2,2,18,17,17,17,3,2,2,17,2,18,18,17,18,2,17,16,18,17,16,17,2,17,18,2,17,16,2,2,2,3,2,17,17,2,2,2,3,2,17,18,17,17,17,16,2,2,2,17,16,19,2,2,17,18,18,2,17,17,4,18,2,18,2,18,2,18,17,3,2,3,3,17,2,2,3,17,2,2,2,3,2,2,2,2,2,2,2,2,2,17,2,2,3,2,2,17,2,2,2,3,2,2,3,3,18,18,17,17,18,2,17,17,18,3,2,3,2,19,18,18,17,2,2,18,17,18,18,18,18,3,2,17,18,18,2,2,18,2,18,2,18,17,17,16,2,18,2,2,3,15,19,2,18,2,4,17,3,2,3,2,2,2,3,3,2,2,17,18,18,17,2,2,3,17,2,17,2,16,3,18,19,19,18,17,17,18,18,2,2,2,2,17,3,18,3,2,2,2,2,2,18,17,3,17,2,19,3,2,3,3,2,3,17,2,2,2,2,17,3,18,2,18,2,3,3,4,17,2,2,18,3,17,2,17,2,18,18,18,17,17,2,2,18,2,2,18,2,18,17,2,2,2,3,2,2,3,4,2,18,3,2,18,18,3,2,2,3,2,16,2,2,17,3,2,2,2,2,2,18,3,2,2,19,2,3,18,2,3,3,19,4,4,2,18,17,17,3,2,2,18,17,3,17,3,3,2,17,16,2,2,18,3,3,3,2,2,2,2,2,3,2,2,17,2,19,2,18,2,2,3,3,2,2,2,18,3,3,2,18,18,18,2,2,2,2,17,2,18,17,3,18,2,2,3,3,2,18,2,3,2,2,2,3,3,2,16,18,2,2,2,2,4,18,18,19,2,18,2,2,18,2,3,18,17,3,3,17,2,2,18,2,2,3,2,2,2,18,2,2,2,3,2,4,2,2,3,3,2,2,3,18,2,3,2,18,2,2,18,18,18,2,2,4,3,2,2,17,2,2,2,2,17,17,2,2,3,2,2,18
2,17,2,18,17,2,2,2,19,3,18,3,18,18,2,17,2,17,3,2,3,3,2,2,2,3,2,2,17,2,2,18,18,2,2,18,2,17,2,3,2,2,2,2,3,18,3,18,3,19,2,2,3,2,18,2,17,2,3,3,2,3,3,2,2,2,17,18,2,18,2,2,18,2,19,2,18,3,3,18,3,2,19,3,2,2,2,19,3,2,3,18,18,2,2,2,2,18,18,18,18,18,3,2,3,2,2,2,2,3,3,2,2,3,19,18,2,3,2,2,18,18,3,2,2,2,18,18,2,2,18,19,2,18,3,17,2,3,3,2,2,2,2,18,3,2,18,2,3,17,3,3,2,3,3,2,3,18,3,3,2,2,3,3,2,19,2,2,3,2,3,3,2,3,3,2,4,2,3,4,4,3,3,19,3,3,18,18,3,19,18,3,4,3,2,3,2,2,2,2,2,3,3,2,3,2,3,2,4,2,4,3,3,2,2,2,3,2,3,3,4,3,3,2,2,3,3,18,2,3,2,2,4,18,19,3,2,3,2,2,3,3,3,18,3,4,2,3,3,2,2,4,2,2,3,2,2,2,3,3,19,2,18,3,18,3,2,2,2,3,2,3,3,18,4,3,3,2,2,2,18,2,3,2,2,2,3,3,2,4,17,3,18,2,3,2,2,2,5,4,3,3,3,2,3,3,4,17,3,3,3,3,18,3,3,18,2,18,2,2,2,2,3,18,3,3,2,3,3,2,2,2,3,3,3,12,2,18,3,2,3,3,2,18,2,2,3,2,2,18,2,3,18,2,2,3,17,2,2,2,3,3,3,2,2,3,17,2,2,3,2,18,3,18,2,2,18,2,3,2,2,2,2,17,2,18,2,2,19,2,18,18,2,3,3,17,2,2,3,2,2,2,4,3,3,3,2,2,3,2,18,18,19,4,2,4,19,3,2,3,3,18,2,2,4,3,3,4,2,18,18,2,17,18,2,2,16,18,18,17,18,17,18,2,2,2,2,3,2,2,3,2,18,2,2,3,3,2,3,17,2,2,18,2,3,18,18,2,2,2,17,3,19,3,18,17,2,2,2,18,2,2,3,3,2,2,2,18,2,3,2,17,3,2,2,3,3,3,3,2,3,3,4,3,3,2,4,4,2,3,3,2,17,19,3,4,2,3,2,3,3,4,18,3,3,3,18,2,2,4,2,3,4,2,3,2,2,2,2,18,2,17,2,2,3,2,2,3,2,17,3,2,2,17,18,2,2,3,3,3,2,2,17,2,18,19,17,3,17,2,3,2,2,2,2,2,4,18,18,2,18,3,3,2,18,2,18,18,18,17,2,18,2,2,2,4,2,3,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,3,2,3,3,3,3,3,2,4,19,18,3,4,3,18,2,3,3,18,17,2,2,3,2,2,3,18,3,2,2,2,2,2,2,2,2,18,3,3,18,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,18,2,2,3,2,2,17,2,17,17,17,2,2,3,2,17,16,17,17,2,2,3,2,18,18,2,17,2,2,2,3,18,2,18,19,19,18,2,2,17,18,2,17,3,4,3,18,2,18,2,3,2,2,3,17,18,18,2,2,3,3,19,3,2,2,17,3,18,2,2,18,2,2,3,2,17,2,3,18,2,2,2,4,2,2,2,17,2,17,18,2,18,2,2,2,17,3,3,2,3,2,19,2,18,2,2,2,2,3,2,2,2,2,2,2,18,18,2,19,19,3,2,2,3,18,3,3,18,2,18,3,17,2,2,18,18,18,2,18,2,2,2,2,2,2,17,3,2,18,2,3,18,3,18,17,2,17,2,17,2,18,6,2,4,18,2,19,3,3,3,3,3,2,3,2,2,3,3,18,3,2,18,2,2,3,4,2,2,2,18,18,2,4,2,2,2,3,17,3,18,3,2,2,3,2,18,2,2,3,18,2,18,3,3,3,2,2,2,3,2,2,2,17,2,18,2,3,3,4,2,3,3,2,2,3,18,17,18,2,19,2,3,2,18,3,18,17,2,3,2,18,18,3,18,3,3,2,3,2,2,3,2,2,2,2,2,17,2,2,18,3,2,2,2,17,2,3,3,3,2,2,3,18,19,3,3,2,3,2,5,2,18,3,3,4,18,2,3,17,2,2,2,2,2,17,2,19,18,3,2,3,3,17,2,3,3,18,2,2,2,3,2,2,2,2,2,3,3,2,2,3,18,2,2,3,2,3,2,3,19,3,3,2,2,3,2,3,2,2,2,3,2,3,3
2,18,2,18,3,2,2,19,18,3,2,2,18,3,17,2,18,18,18,18,18,19,18,18,17,2,2,2,17,3,2,17,18,18,3,17,2,2,17,17,19,2,2,17,2,2,2,2,2,3,4,2,18,3,3,2,2,18,18,2,19,2,18,3,2,18,19,3,2,16,2,2,18,2,2,17,17,17,2,2,2,3,2,19,2,20,2,2,3,3,2,3,18,18,3,2,18,17,2,16,3,18,17,2,2,2,18,18,2,17,16,2,3,2,2,3,2,18,2,18,18,2,2,2,17,4,3,19,2,19,2,2,18,18,3,19,19,2,2,2,19,2,18,2,2,3,2,3,2,2,2,18,18,2,2,17,3,3,19,19,18,18,17,19,2,2,2,2,2,2,18,3,2,18,2,2,3,2,3,2,3,2,2,3,2,2,2,2,3,2,18,19,2,19,3,2,19,2,18,18,2,2,2,18,2,2,2,2,2,2,18,17,2,18,17,3,2,2,2,19,2,18,17,2,2,19,17,3,18,18,2,3,18,3,5,2,18,18,18,16,2,2,3,2,2,18,2,17,18,18,18,2,17,3,2,18,2,18,17,2,18,2,18,18,2,2,2,16,19,16,2,2,2,3,17,17,17,18,18,3,19,2,2,3,18,2,3,2,2,19,2,17,18,18,17,2,3,3,2,3,2,17,3,2,3,17,3,3,3,2,17,2,18,2,3,3,4,19,2,17,18,2,3,2,2,18,17,18,17,18,2,17,3,19,18,2,18,17,2,2,2,18,2,19,2,2,3,18,2,18,18,2,18,18,2,18,19,18,2,2,18,2,2,2,2,19,3,3,3,2,2,18,18,2,2,18,2,2,3,2,3,3,3,2,2,2,2,3,18,3,18,2,19,2,17,18,18,17,2,2,3,18,2,18,2,3,2,17,3,18,18,3,2,17,2,17,2,2,18,2,17,3,17,17,3,3,18,3,18,17,18,2,2,2,18,2,18,2,16,2,17,18,2,17,17,18,18,3,2,18,2,2,18,3,2,18,18,2,2,3,2,16,18,2,19,2,18,17,17,17,18,2,17,18,16,18,2,2,2,18,18,17,16,2,18,2,18,2,3,18,2,18,3,18,18,17,19,2,19,2,2,2,18,2,2,2,17,18,19,17,2,2,18,17,2,18,2,3,18,2,17,2,3,2,4,19,18,2,2,2,2,18,2,18,2,2,17,16,19,17,3,18,2,18,18,18,18,17,16,2,16,17,2,17,17,2,17,18,18,18,18,17,18,17,18,17,17,18,18,18,17,16,2,18,17,2,19,17,2,18,17,18,3,2,18,2,2,2,18,19,2,17,19,4,18,3,2,19,3,19,17,2,18,3,2,3,18,19,18,17,19,18,18,3,2,2,17,3,17,18,17,17,18,2,16,18,19,18,17,17,18,2,3,2,2,2,18,4,18,18,18,17,2,17,2,3,17,17,17,2,18,2,2,18,17,2,18,16,17,18,17,3,2,2,18,18,3,2,18,2,3,18,18,18,2,17,17,19,3,3,2,2,18,3,2,18,3,18,2,3,2,18,19,18,2,17,18,17,2,17,2,2,2,18,2,2,3,18,16,2,2,2,17,2,18,19,18,2,3,2,18,2,17,17,17,18,3,2,17,15,17,17,3,2,2,3,17,2,2,2,2,2,17,2,2,2,2,19,2,18,3,3,18,16,3,18,2,18,2,18,18,3,2,2,3,2,2,2,3,18,18,2,19,18,18,18,2,17,3,17,18,2,3,2,19,2,2,2,18,2,18,18,18,2,18,18,2,18,2,18,3,2,16,2,17,19,17,2,17,18,19,18,19,2,17,2,18,18,18,17,2,17,2,17,2,3,2,2,3,18,3,3,3,3,17,17,19,3,3,18,2,3,3,2,18,2,2,17,3,2,2,18,2,2,3,17,18,2,2,17,19,19,2,18,19,2,16,18,2,2,2,2,18,18,3,3,2,3,18,2,2,17,2,2,2,2,3,2,18,18,2,18,19,3,3,3,2,2,2,3,2,3,3,18,3,4,5,18,2,18,2,18,18,3,17,19,18,3,19,2,2,2,2,3,2,2,3,3,18,2,19,4,2,2,2,2,2,2,2,18,3,18,2,18,17,17,18,3,18,2,3,3,2,2,17,19,19,18,2,18,17,17,2,2,2,18,18,18,2,3,18,3,2,3,19,2,3,2,3,2,18,18,2,16,18,2,19,18,2,2,16,19,16,2,18,17,2,2,2,3,2,2,3,3,2,2,17,18,18,18,2,19,2,18,2,2,17,18,18,2,18,2,17,18
4,2,3,18,2,3,3,18,3,2,2,3,2,2,3,3,3,2,2,2,2,19,2,2,3,2,3,2,18,3,2,3,3,3,3,2,2,3,3,3,3,2,2,2,18,18,17,2,17,17,2,3,2,2,2,19,17,3,3,2,2,18,2,2,18,3,2,2,2,18,2,19,2,2,2,2,18,2,2,2,19,2,16,2,2,2,18,18,18,18,18,17,18,17,17,18,17,17,17,17,2,17,2,18,2,3,17,2,2,2,18,17,17,2,19,18,18,17,18,2,18,17,17,3,2,17,2,2,18,18,18,18,17,18,2,3,2,3,18,18,18,2,18,2,3,2,2,3,2,2,17,17,2,2,2,2,17,17,2,17,2,17,3,16,2,2,2,19,17,17,16,18,2,3,2,2,18,18,18,18,17,2,18,17,18,18,2,18,2,2,18,17,18,2,2,17,3,19,2,19,3,18,2,3,3,2,17,2,18,16,2,3,2,16,17,2,18,2,2,19,2,2,18,2,2,2,2,4,2,3,17,3,2,2,3,3,18,2,2,2,2,18,18,2,17,2,17,2,2,3,2,3,18,2,18,19,19,3,2,17,18,18,2,2,3,3,2,3,17,18,2,18,18,2,18,2,17,2,2,3,2,2,3,2,16,18,17,18,17,18,2,17,2,2,3,2,2,2,18,18,2,4,18,17,3,4,18,18,18,3,2,18,18,18,18,2,2,2,3,3,2,2,3,2,2,2,2,18,2,18,3,3,2,3,2,2,2,3,18,2,3,18,2,2,19,3,3,2,18,2,2,2,18,2,3,2,2,2,2,2,3,2,3,2,2,3,3,3,3,3,17,3,2,2,4,2,2,18,2,2,2,2,2,3,2,2,3,3,17,17,17,2,3,2,2,2,2,3,2,17,2,2,18,2,2,2,2,18,17,35,18,3,18,2,3,3,2,2,2,2,2,18,3,2,3,3,3,2,3,3,2,2,17,4,19,18,3,17,3,2,3,2,2,3,2,18,3,2,18,18,18,4,2,2,2,2,2,3,18,18,2,3,18,3,2,16,18,2,18,18,17,18,17,2,2,17,3,3,2,2,2,2,18,17,18,18,2,2,2,2,2,2,18,17,17,2,17,2,2,2,2,2,2,19,2,17,3,18,3,2,2,2,3,3,2,2,17,2,3,3,5,18,17,3,4,18,2,4,3,2,2,2,3,3,18,2,2,2,3,3,19,2,3,19,17,18,2,3,16,3,18,2,2,3,18,18,18,19,3,2,19,2,17,4,2,18,19,18,16,18,18,17,18,3,3,18,2,18,2,2,3,19,2,3,3,2,3,2,3,18,3,2,2,2,3,3,2,2,2,3,18,19,3,19,18,18,18,2,17,17,2,3,18,19,18,19,18,3,18,2,17,17,17,2,3,2,18,18,17,2,18,18,3,19,18,16,2,17,18,2,3,18,19,2,19,2,2,3,2,2,17,18,18,17,2,2,18,2,2,3,3,2,2,4,2,2,18,18,19,3,18,18,2,2,2,2,18,3,18,2,19,2,18,18,2,18,3,18,18,3,17,18,17,17,18,19,19,17,3,2,2,17,17,19,2,2,19,18,3,18,2,2,17,19,17,2,2,2,19,2,18,2,2,17,2,2,18,3,2,18,16,17,18,2,17,18,2,17,17,18,2,18,18,2,17,2,3,2,18,18,18,17,2,18,17,18,18,2,2,19,2,2,2,16,18,17,17,16,18,2,18,18,2,2,2,2,18,18,3,2,2,2,18,17,17,2,17,17,19,2,19,17,19,19,2,2,3,2,2,2,2,19,3,2,19,19,17,18,2,18,3,2,2,3,3,18,18,18,2,17,18,2,17,19,18,18,17,18,2,2,17,18,2,2,18,18,2,4,2,3,2,2,3,3,2,18,2,2,18,2,18,18,2,3,2,2,2,18,18,3,16,2,18,2,17,17,2,2,2,3,2,3,19,2,3,3,2,17,18,3,17,2,18,18,2,3,2,2,3,2,18,18,18,17,17,2,17,18,2,2,17,18,17,2,2,17,2,17,17,2,18,3,3,2,2,17,2,3,2,2,16,16,17,2,2,2,18,2,18,18,3,2,17,18,17,18,18,18,2,18,17,18,16,2,17,2,18,2,17,2,3,2,18,17,2,17,18,18,3,17,2,18,18,3,3,3,2,18,2,3,18,2,2,2,2,2,17,2,2,18,3,18,2,2,18,17,3,18,2,2,19,2,19,18,2,2,2,2,19,18,19,2,18,18,18,2,3,18,2,18,17,17,19,18,2,18,17,2,18,3,18,2,2,17
