8,6,8,7,6,6,6,6,13,7,13,3,6,6,6,8,6,7,12,7,6,6,6,12,8,6,7,2,6,8,13,8,7,6,12,12,7,8,7,7,8,13,7,13,12,6,12,6,6,8,6,8,5,4,6,7,2,6,8,5,7,7,12,8,7,12,7,7,6,12,6,7,6,5,6,7,3,7,7,6,6,2,12,6,6,3,7,6,2,6,6,6,4,6,7,6,6,2,8,7,7,6,7,6,12,8,6,6,6,6,7,7,6,5,7,2,6,12,13,7,6,6,7,6,12,6,13,9,7,12,13,13,6,6,7,12,6,7,7,6,6,6,6,7,8,6,7,6,7,11,12,6,12,7,7,7,12,4,13,5,12,7,7,5,6,12,7,6,6,6,13,6,6,6,12,6,12,6,6,2,7,12,6,7,7,12,2,6,6,12,7,12,12,6,7,6,7,12,7,7,12,6,7,13,12,6,13,5,5,12,6,6,7,6,7,7,7,5,3,8,7,12,12,6,7,13,7,6,7,6,6,7,6,7,6,12,5,5,6,5,7,6,12,7,7,13,6,6,3,13,7,6,7,6,3,13,12,7,6,6,6,8,12,7,8,6,7,2,2,6,11,5,5,7,13,6,7,13,12,7,7,7,6,6,7,6,7,7,13,6,7,12,7,7,6,6,6,7,2,7,13,7,7,6,7,6,12,6,8,7,7,6,7,7,5,8,6,7,7,6,6,6,6,6,7,7,7,5,6,6,8,12,7,6,8,12,5,6,6,6,6,13,7,6,2,6,6,6,6,13,7,7,6,5,12,13,12,7,6,12,5,6,7,7,6,6,6,12,12,5,7,2,7,3,7,6,7,6,6,5,2,7,5,6,7,6,6,7,7,7,2,6,6,7,6,6,6,7,6,13,7,7,9,8,7,7,6,7,2,7,13,6,5,5,7,7,7,12,7,7,7,13,7,8,6,6,6,6,6,7,6,6,12,6,2,12,7,7,7,7,7,6,8,6,6,5,5,6,7,7,12,5,12,6,8,5,6,7,2,7,7,7,7,7,6,6,6,6,6,6,7,5,6,6,7,11,8,6,7,6,5,6,3,6,6,6,6,6,7,6,7,12,8,6,6,6,7,5,6,12,12,6,6,6,6,8,6,8,2,6,6,7,7,8,6,6,7,6,7,8,6,7,6,7,7,6,7,6,6,6,6,6,7,7,7,8,7,7,7,7,2,7,7,8,3,7,5,7,8,8,7,7,6,6,7,6,7,8,7,8,7,6,7,6,12,8,7,7,7,7,7,12,6,5,7,8,7,12,7,7,5,12,12,7,7,2,6,5,7,7,2,6,6,6,6,7,6,2,6,6,6,6,7,13,6,6,7,3,7,7,6,6,6,6,7,7,6,5,6,7,12,5,3,12,7,13,6,7,7,6,6,6,6,6,8,6,7,5,12,7,6,6,6,3,6,2,6,12,2,7,6,2,6,8,7,7,7,6,6,7,7,5,2,7,6,7,12,7,7,7,8,6,6,6,7,7,12,7,12,6,7,15,12,13,6,6,13,2,11,7,6,6,6,7,7,12,6,6,7,7,6,8,7,6,6,7,6,4,7,7,6,6,7,6,7,8,6,7,6,7,7,7,6,7,7,13,6,6,6,7,7,8,12,13,12,6,7,13,7,8,12,6,7,6,2,7,2,7,7,6,7,7,6,2,7,7,13,8,13,6,7,3,6,12,6,12,6,6,7,6,7,6,7,7,13,7,7,8,8,5,2,6,12,7,3,6,7,6,2,7,8,7,7,3,13,7,2,7,6,8,7,6,6,12,7,5,6,8,6,6,6,6,7,7,12,7,13,3,6,12,13,6,12,7,6,6,7,6,6,5,6,12,7,12,12,13,5,12,8,12,6,7,5,2,11,6,13,3,15,7,6,12,6,6,6,6,6,7,12,13,11,12,6,6,7,7,12,6,6,12,6,11,5,12,5,12,7,12,12,6,5,7,7,6,7,13,3,7,7,6,7,13,6,7,7,6,6,12,7,6,12,3,6,13,6,6,7,7,7,12,6,6,5,5,6,7,13,7,6,6,6,13,6,7,6,6,7,8,2,12,6,7,12,3,6,8,3,4,5,6,7,7,12,6,21,12,8,5,6,6,7,7,6,6,6,12,7,6,7,2,13,8,12,6,6,7,6,12,7,7,7,2,7,7,12,6,7,7,6,5,6,13,3,6,7,6,12,6,2,7,13,6,12,8,2,7,6,2,6,13,7,12,7,13,7,2,6,6,7,13,7,7,5,13,12,12,6,6,12,6,12,6,7,6
8,2,13,2,12,2,6,12,7,6,7,7,12,3,7,12,8,7,6,8,12,13,6,7,7,7,6,2,8,12,2,3,6,7,5,12,7,5,7,13,6,5,6,8,3,7,13,6,13,6,7,6,6,7,5,7,8,8,6,7,7,6,6,7,13,7,6,7,13,12,6,6,11,6,8,7,7,6,6,7,13,2,6,8,12,7,6,7,13,2,7,6,7,7,7,7,7,6,2,7,6,7,7,3,7,6,6,7,8,7,7,7,3,6,12,6,6,5,12,5,12,7,7,7,6,6,6,6,2,8,7,3,6,7,7,6,6,6,6,6,7,7,6,6,6,5,2,6,7,12,5,7,12,6,6,6,6,12,12,7,7,6,7,6,6,5,6,5,6,7,12,8,6,12,6,6,6,7,6,7,12,13,12,12,7,13,8,7,6,13,6,12,13,6,9,6,6,6,6,6,13,3,12,13,6,12,7,7,12,12,12,5,12,5,6,2,12,13,6,7,6,8,13,3,7,8,6,6,6,12,12,6,6,7,6,2,6,6,12,6,6,6,7,13,7,7,7,6,13,5,6,6,7,7,6,6,12,7,6,6,12,5,6,7,12,6,7,7,6,3,6,7,6,6,12,7,5,8,6,7,12,13,7,2,6,6,12,13,13,6,6,2,7,7,6,6,7,7,6,7,13,3,5,6,7,12,12,7,6,6,12,7,7,12,6,6,6,8,6,5,13,6,12,13,6,12,6,13,7,12,6,7,7,7,6,7,8,3,7,6,6,12,7,6,6,5,7,8,6,12,6,6,13,6,12,6,2,7,2,7,6,3,6,12,6,6,7,6,12,13,7,7,6,8,3,7,6,6,7,6,6,7,7,6,12,6,7,6,2,5,2,6,6,7,12,7,6,7,5,12,12,7,7,8,6,6,7,8,8,7,3,6,3,6,7,6,7,7,6,6,13,6,6,6,7,3,7,3,6,6,6,6,6,3,6,11,7,7,7,13,2,7,7,7,6,7,6,6,12,6,12,13,12,5,7,7,6,6,7,6,7,6,7,8,13,13,12,6,12,8,7,2,6,8,7,2,6,6,7,8,13,7,12,12,6,12,12,13,7,7,7,7,6,6,7,7,7,6,8,6,6,6,6,7,13,11,2,4,7,7,2,6,7,6,6,6,6,7,5,13,6,12,6,13,13,13,6,6,7,6,6,12,6,7,8,6,13,13,2,7,12,6,6,6,6,6,6,7,6,3,7,13,7,7,7,6,12,3,7,6,6,6,12,12,2,6,7,7,7,7,12,8,13,13,7,2,6,6,6,13,2,2,6,6,7,7,12,7,12,6,7,8,6,7,7,7,8,6,6,7,7,12,6,7,6,7,8,7,7,7,6,6,7,7,7,6,7,7,7,7,7,13,13,6,7,12,7,7,2,7,3,6,7,6,12,7,8,13,6,6,5,13,7,7,7,6,2,6,7,8,7,13,6,7,8,6,6,6,3,7,7,7,6,7,7,6,7,7,6,6,3,6,12,13,7,12,6,6,12,7,6,6,7,6,2,12,7,6,6,6,7,13,8,6,7,7,8,12,6,12,7,7,8,7,6,7,12,7,12,7,6,8,6,7,13,7,6,3,7,7,6,6,7,7,6,6,8,7,6,6,4,8,2,12,7,2,7,7,13,7,6,6,7,7,6,8,7,8,6,7,8,8,6,6,7,13,6,6,7,6,6,7,6,13,7,6,7,6,6,11,6,12,6,12,6,7,6,6,6,6,6,12,7,6,8,7,6,5,12,13,12,7,6,5,6,5,7,7,7,7,7,6,2,12,6,7,7,2,7,12,5,7,7,3,7,6,7,3,7,6,7,7,7,13,6,7,13,7,7,6,6,7,13,6,12,8,11,7,7,6,7,6,7,12,6,5,6,2,12,12,6,2,13,2,8,7,6,6,7,13,12,7,5,12,6,6,7,6,12,6,8,6,7,8,6,14,3,7,6,7,7,12,6,6,7,7,6,7,6,8,2,6,7,6,13,13,7,7,7,7,7,7,6,2,6,6,7,8,2,7,8,13,7,7,2,7,3,7,5,7,6,6,13,2,6,6,8,6,8,7,6,6,2,6,5,13,7,6,13,3,8,6,6,7,6,7,8,6,8,7,7,7,6,7,7,12,12,6,7,6,8,8,6,8,2,13,6,6,6,6,8,7,14,7,8,13,12,6,7,5,7,7,6,5,6,2,7,9,6,7,12,8,8,8,12,7,6,12,6,6,13,2,7,7,12,6,6,13,6,7,7,13,7,6,6,13,2,6,7,6,6,2,2,2
8,7,7,6,2,7,7,7,6,6,5,7,13,13,6,7,7,6,6,13,8,13,7,7,5,7,8,6,3,5,7,13,12,12,7,7,13,7,7,6,4,6,6,6,6,7,8,6,6,2,7,13,6,7,8,7,8,7,6,13,8,7,6,12,2,7,7,6,5,7,6,3,6,13,6,6,5,7,6,7,13,6,7,7,6,7,6,6,8,6,7,7,6,7,7,6,7,6,6,7,6,13,11,12,7,6,6,6,5,8,7,2,6,6,6,8,6,6,7,7,6,12,7,7,7,12,6,6,6,6,8,12,7,12,6,6,6,6,7,12,6,8,6,13,12,5,7,7,3,7,6,13,7,8,12,13,7,3,6,5,2,13,6,5,6,6,7,13,6,12,13,6,8,7,12,12,13,8,6,2,5,6,6,7,12,13,12,6,7,7,2,8,2,7,5,13,6,7,12,7,6,6,6,6,12,7,5,12,6,6,7,13,7,12,5,6,7,7,7,13,7,12,5,12,7,12,6,7,5,12,6,7,6,6,6,6,5,7,7,6,7,6,6,12,6,2,8,2,2,6,13,8,3,6,6,2,13,7,7,6,6,2,12,5,7,6,5,7,12,6,12,6,3,12,6,6,7,2,12,6,5,6,6,12,13,7,8,7,6,2,6,7,2,6,6,7,8,2,6,7,6,8,13,6,20,7,6,8,7,7,7,7,6,7,12,12,12,2,12,7,6,7,7,12,7,6,3,12,2,7,7,6,5,12,6,6,6,2,6,7,6,7,6,5,3,6,7,7,6,9,8,6,6,6,12,6,7,6,2,6,12,12,6,12,2,6,6,5,7,7,7,6,7,4,6,7,8,6,6,7,7,13,12,6,6,12,6,12,6,7,8,6,6,6,7,6,3,6,6,7,8,6,7,2,7,5,7,12,6,6,3,6,6,7,6,6,13,7,13,6,7,7,6,6,6,2,6,12,6,7,6,8,6,6,2,12,13,7,12,7,12,6,6,6,5,6,7,6,5,12,12,6,12,6,2,7,12,7,6,7,6,13,12,7,6,13,7,7,12,7,3,6,6,8,12,5,5,13,7,7,7,12,6,11,5,6,6,7,6,12,13,3,6,7,7,7,8,12,12,7,5,6,6,8,5,6,7,6,7,6,6,8,6,6,12,6,13,12,11,8,6,6,7,13,12,6,7,6,8,8,6,6,7,6,3,14,12,2,13,7,7,13,2,12,6,12,7,7,11,7,12,7,6,5,7,2,6,6,7,5,13,7,7,13,6,7,6,6,6,6,12,12,5,5,5,5,12,6,6,12,6,6,6,6,6,6,12,5,7,12,6,12,6,5,13,12,6,7,13,5,2,12,6,6,6,6,7,6,7,6,7,7,5,7,7,6,7,6,6,6,7,12,6,6,12,6,6,12,6,7,6,7,7,7,2,2,3,7,11,12,2,12,6,12,7,6,6,6,3,13,7,6,12,7,6,3,12,8,6,7,7,6,13,6,6,5,6,7,7,8,8,7,6,7,7,7,6,5,5,6,6,7,2,7,6,7,5,7,7,12,13,6,7,7,6,6,7,7,12,6,5,6,12,6,13,13,12,7,6,7,6,6,6,6,6,7,12,13,6,6,6,7,6,6,12,12,6,6,6,3,6,6,7,2,12,5,12,12,12,3,13,7,12,12,6,2,7,12,5,7,6,5,7,7,12,6,12,2,5,12,7,6,2,7,12,7,12,7,7,12,12,6,5,6,6,12,6,2,5,7,12,11,6,6,6,5,11,11,12,6,6,6,12,11,6,12,12,3,2,7,7,6,7,12,6,7,7,6,3,12,6,8,7,6,7,12,6,2,3,6,6,6,12,12,7,7,8,2,7,6,2,7,2,6,12,3,6,6,6,2,7,6,2,6,5,6,7,7,2,8,7,7,7,6,7,11,7,6,12,7,7,11,7,13,7,7,6,6,5,5,13,6,5,8,5,6,13,12,7,6,2,8,6,6,13,7,6,6,12,7,13,6,6,7,6,12,7,7,13,7,7,6,6,14,7,2,7,6,3,6,12,11,5,5,7,6,6,6,6,6,7,6,7,6,13,5,12,6,12,5,5,6,6,7,7,7,6,6,6,12,8,6,12,6,12,7,5,6,7,6,12,6,11,3,2,8,5,6,7,11,6,6,2,12,7,6,7,6,7,7,7,9,7,6,12,5,12,6,6,2,12,7,5,12,12,12,2,7,12,12,12,13,6,13,6,12,6,12,12,5,7,6,7,2,12,12,7,3,8,6,2,6,6,6,6,6,7,7,6,8,6,6,12,6
12,2,6,7,6,5,2,7,12,6,12,6,7,12,3,3,6,5,2,7,6,6,7,6,6,7,12,12,6,7,7,3,6,7,12,6,7,6,6,6,6,12,6,7,6,7,6,3,7,5,7,12,7,5,5,7,5,12,6,13,8,6,7,6,7,6,2,6,7,6,6,7,5,7,12,6,7,12,6,7,8,12,6,3,7,2,5,5,6,7,2,7,6,7,6,6,8,7,12,7,6,6,3,7,7,6,7,7,7,6,12,6,12,12,6,2,6,6,7,6,12,12,12,6,7,6,6,6,7,6,12,12,12,5,5,2,6,5,7,6,6,6,6,7,6,12,12,6,5,5,7,7,12,12,8,12,8,6,7,12,7,7,12,7,12,3,12,13,12,6,7,6,12,6,12,12,12,7,12,13,7,3,12,6,6,5,6,12,7,5,12,12,12,11,5,6,6,12,12,6,5,7,12,5,2,3,2,12,12,6,5,12,12,12,12,5,5,12,7,12,7,12,5,5,12,7,6,6,7,12,12,6,6,6,12,6,7,6,12,5,12,13,6,7,6,12,6,12,13,12,12,6,6,6,12,2,12,11,6,6,7,12,5,6,12,6,6,12,5,6,12,6,12,2,13,7,2,5,7,6,7,6,3,7,6,6,2,6,6,12,12,5,11,7,8,6,6,13,7,5,3,7,7,7,12,5,6,12,7,7,7,6,6,12,5,6,5,6,6,7,6,5,12,5,6,6,7,12,6,13,13,7,5,6,6,6,6,12,5,12,12,12,6,2,6,6,6,5,12,12,12,12,12,7,2,6,7,12,7,12,5,12,6,7,5,7,12,5,7,6,6,8,7,7,13,12,6,13,12,11,6,12,7,12,7,5,12,7,11,12,6,6,12,12,6,12,5,6,6,6,5,5,12,11,6,12,12,6,6,7,6,13,12,12,7,6,6,13,6,12,5,6,7,5,7,6,6,6,7,6,7,7,6,6,12,6,13,6,6,6,3,13,2,7,6,6,6,12,12,6,12,6,12,7,12,6,13,7,6,2,5,5,7,7,13,12,6,2,13,6,7,6,12,7,13,6,7,12,13,12,5,6,6,6,12,6,7,6,12,12,7,6,3,6,12,6,7,12,6,6,12,7,12,12,13,7,5,7,5,6,6,3,6,7,7,3,7,7,6,6,7,5,12,6,6,5,13,7,12,6,12,8,2,7,5,7,6,12,12,6,6,7,12,6,7,12,2,6,13,12,6,12,6,6,12,7,11,3,12,11,5,12,5,6,7,12,6,7,12,6,6,3,7,6,6,7,12,12,6,2,6,3,12,12,12,6,6,11,6,2,12,12,13,6,11,7,5,3,5,12,11,12,7,6,6,5,6,6,12,5,13,7,7,6,12,6,12,13,7,12,6,13,12,6,7,12,6,2,6,5,5,7,12,6,6,6,12,11,12,12,6,7,6,7,7,7,12,6,7,6,7,7,3,14,7,12,5,6,7,12,5,12,6,6,6,6,6,6,5,7,12,6,4,6,7,7,6,2,6,6,6,13,11,12,6,7,7,2,12,6,3,12,7,7,12,6,6,6,7,6,7,6,12,7,12,6,13,6,12,11,7,7,7,6,6,2,12,6,7,6,6,7,7,12,2,7,12,12,5,7,7,7,12,6,12,6,6,6,6,5,7,6,6,11,7,13,12,6,6,12,2,6,13,7,12,12,5,5,6,6,6,13,6,12,11,6,12,6,6,11,12,13,13,6,12,6,6,12,2,6,13,2,7,6,12,6,12,6,12,6,13,12,12,12,13,12,5,12,12,2,5,12,6,5,5,6,7,12,12,6,7,6,12,12,12,6,12,12,2,2,2,13,12,12,12,11,6,11,13,6,7,13,12,7,5,7,5,5,6,5,7,6,13,12,2,7,12,12,12,2,6,13,6,12,6,12,11,12,11,7,12,6,6,6,6,12,12,6,6,12,2,12,3,6,12,8,12,12,6,12,12,12,12,6,12,12,6,12,12,5,5,3,3,12,6,7,6,5,6,12,12,6,6,6,12,5,6,5,12,7,6,6,6,12,6,6,7,12,12,12,6,13,6,6,12,12,6,13,12,12,5,5,6,7,6,11,6,6,6,6,7,5,12,12,12,12,6,12,12,12,12,12,2,5,13,6,12,7,6,12,13,6,11,12,14,6,12,12,6,12,12,6,13,6,13,13,13,7,6,7,12,2,12,12,12,12,2,5,3,12,12,6,6,12,3,6,7,6,6,7,6,13,12,6,6,7,6,7,13,6,6,12,6,6,7,2,6,6,6,6,12,14,12,12
