confDC0 [-],confDC1 [-],confVDL0 [-],confVDL1 [-],perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps]
02330,01563,35072,09728,3648.6,3661.1,211.29,202.34
07664,25312,00222,41216,3542.2,3599.5,211.35,202.51
