confDC0 [-],confDC1 [-],confVDL0 [-],confVDL1 [-],perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps]
24659,00914,34048,00158,3560.6,3657.8,211.86,203.00
65328,03729,00159,25088,3526.8,3649.0,210.48,200.40
12609,15362,18568,63142,3540.0,3604.3,172.52,163.74
01874,65281,34304,09728,3570.5,3583.9,212.14,202.37
00821,15618,33536,41216,3586.8,3590.5,211.45,202.24
57371,41487,00222,33536,3541.0,3549.1,211.48,201.93
53771,01062,03153,60764,3601.7,3651.0,164.78,154.41
